type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-02-09 13:08:39,47.66853736,17.64709502,4,115.568,44.207,10.680,163,17,18,,
T,2022-02-09 13:08:40,47.66844632,17.64713647,4,115.606,44.207,10.870,163,14,18,,
T,2022-02-09 13:08:41,47.66835176,17.64718475,4,115.853,44.207,10.880,162,13,18,,
T,2022-02-09 13:08:42,47.66825696,17.64722928,4,115.926,44.208,10.880,162,13,18,,
T,2022-02-09 13:08:43,47.66816545,17.64727543,4,115.898,44.208,10.740,161,11,18,,
T,2022-02-09 13:08:44,47.66807166,17.64732358,4,115.871,44.208,10.660,161,11,18,,
T,2022-02-09 13:08:45,47.66798291,17.64736758,4,116.083,44.208,10.490,160,13,18,,
T,2022-02-09 13:08:46,47.66789672,17.64741623,4,116.157,44.208,10.210,159,15,18,,
T,2022-02-09 13:08:47,47.66781333,17.64746420,4,116.169,44.209,9.760,158,15,18,,
T,2022-02-09 13:08:48,47.66773522,17.64751291,4,116.356,44.209,9.320,158,14,18,,
T,2022-02-09 13:08:49,47.66766070,17.64755965,4,116.561,44.209,8.830,158,14,18,,
T,2022-02-09 13:08:50,47.66758723,17.64760402,4,116.650,44.209,8.540,158,13,18,,
T,2022-02-09 13:08:51,47.66752000,17.64764573,4,117.083,44.209,8.040,158,12,18,,
T,2022-02-09 13:08:52,47.66745314,17.64768669,4,117.398,44.210,7.660,158,13,18,,
T,2022-02-09 13:08:53,47.66739458,17.64772310,4,117.440,44.210,7.110,157,14,18,,
T,2022-02-09 13:08:54,47.66734304,17.64775811,4,117.361,44.210,5.900,157,15,18,,
T,2022-02-09 13:08:55,47.66730996,17.64778252,4,117.267,44.210,3.830,156,14,18,,
T,2022-02-09 13:08:56,47.66729006,17.64779359,4,116.615,44.210,1.490,156,15,18,,
T,2022-02-09 13:08:57,47.66728627,17.64779707,5,116.573,44.210,0.360,157,13,18,,
T,2022-02-09 13:08:58,47.66728413,17.64779667,5,116.791,44.210,0.000,,12,18,,
T,2022-02-09 13:08:59,47.66728375,17.64779479,6,116.923,44.210,0.000,,13,18,,
T,2022-02-09 13:09:00,47.66728371,17.64779472,6,116.935,44.210,0.000,,15,17,,
T,2022-02-09 13:09:01,47.66728365,17.64779476,6,116.926,44.210,0.000,,14,17,,
T,2022-02-09 13:09:02,47.66728369,17.64779473,6,116.928,44.210,0.000,,15,17,,
T,2022-02-09 13:09:03,47.66728361,17.64779486,6,116.927,44.210,0.000,,12,17,,
T,2022-02-09 13:09:04,47.66727865,17.64779397,6,116.824,44.210,0.480,158,14,17,,
T,2022-02-09 13:09:05,47.66727076,17.64779736,6,117.028,44.210,0.940,158,11,17,,
T,2022-02-09 13:09:06,47.66726042,17.64780331,6,117.228,44.210,1.210,158,11,17,,
T,2022-02-09 13:09:07,47.66724918,17.64781014,6,117.063,44.210,1.340,158,11,17,,
T,2022-02-09 13:09:08,47.66723873,17.64781773,6,116.867,44.210,1.350,158,12,17,,
T,2022-02-09 13:09:09,47.66723307,17.64782278,5,116.807,44.210,0.410,157,12,17,,
T,2022-02-09 13:09:10,47.66723004,17.64782474,5,116.841,44.210,0.190,158,13,17,,
T,2022-02-09 13:09:11,47.66722322,17.64782827,5,116.829,44.210,0.990,158,12,16,,
T,2022-02-09 13:09:12,47.66720976,17.64783558,5,116.569,44.210,1.820,158,13,16,,
T,2022-02-09 13:09:13,47.66718864,17.64784627,5,116.240,44.210,2.550,158,13,16,,
T,2022-02-09 13:09:14,47.66716670,17.64786247,5,116.219,44.210,2.910,158,12,17,,
T,2022-02-09 13:09:15,47.66714338,17.64787660,5,115.795,44.210,2.720,158,12,17,,
T,2022-02-09 13:09:16,47.66712293,17.64789061,5,115.796,44.210,2.270,159,12,18,,
T,2022-02-09 13:09:17,47.66711148,17.64790011,4,115.717,44.210,1.270,158,12,18,,
T,2022-02-09 13:09:18,47.66710582,17.64790418,4,115.694,44.210,0.420,158,13,19,,
T,2022-02-09 13:09:19,47.66709876,17.64790820,4,116.072,44.210,0.950,159,12,19,,
T,2022-02-09 13:09:20,47.66708631,17.64791974,4,115.847,44.210,2.240,159,14,19,,
T,2022-02-09 13:09:21,47.66705915,17.64793252,4,115.782,44.210,3.470,160,14,19,,
T,2022-02-09 13:09:22,47.66702259,17.64794687,4,115.823,44.211,4.570,164,14,19,,
T,2022-02-09 13:09:23,47.66697293,17.64795483,4,115.599,44.211,5.800,171,17,19,,
T,2022-02-09 13:09:24,47.66691565,17.64795743,4,115.345,44.211,6.630,179,17,19,,
T,2022-02-09 13:09:25,47.66685582,17.64796321,4,115.569,44.211,6.860,179,16,19,,
T,2022-02-09 13:09:26,47.66680146,17.64798734,4,115.728,44.211,6.530,169,15,19,,
T,2022-02-09 13:09:27,47.66674878,17.64802808,4,115.696,44.211,6.650,154,17,19,,
T,2022-02-09 13:09:28,47.66670327,17.64809182,4,115.382,44.211,7.350,139,15,19,,
T,2022-02-09 13:09:29,47.66665864,17.64817949,4,115.441,44.211,8.450,130,17,19,,
T,2022-02-09 13:09:30,47.66660621,17.64827194,4,115.740,44.211,9.160,130,14,19,,
T,2022-02-09 13:09:31,47.66654526,17.64835129,4,115.890,44.212,9.290,139,16,19,,
T,2022-02-09 13:09:32,47.66647355,17.64842804,4,115.896,44.212,9.640,146,15,19,,
T,2022-02-09 13:09:33,47.66640410,17.64849222,4,115.902,44.212,9.660,149,14,19,,
T,2022-02-09 13:09:34,47.66632924,17.64855558,4,115.899,44.212,9.630,151,14,19,,
T,2022-02-09 13:09:35,47.66625370,17.64862189,4,116.034,44.212,9.820,151,14,19,,
T,2022-02-09 13:09:36,47.66617783,17.64868514,4,116.045,44.213,10.090,152,13,19,,
T,2022-02-09 13:09:37,47.66609307,17.64874954,4,115.909,44.213,10.330,153,12,18,,
T,2022-02-09 13:09:38,47.66600834,17.64880735,4,115.854,44.213,10.430,156,11,18,,
T,2022-02-09 13:09:39,47.66592189,17.64887125,4,116.432,44.213,10.560,157,13,19,,
T,2022-02-09 13:09:40,47.66583097,17.64892308,4,116.409,44.213,10.720,159,15,18,,
T,2022-02-09 13:09:41,47.66574167,17.64896924,4,116.054,44.214,10.870,161,14,18,,
T,2022-02-09 13:09:42,47.66564692,17.64901412,4,116.162,44.214,10.960,162,15,19,,
T,2022-02-09 13:09:43,47.66555246,17.64905971,4,116.252,44.214,10.940,162,16,19,,
T,2022-02-09 13:09:44,47.66545871,17.64910488,4,116.354,44.214,10.900,163,16,19,,
T,2022-02-09 13:09:45,47.66536723,17.64915121,4,116.714,44.214,10.700,162,14,19,,
T,2022-02-09 13:09:46,47.66527714,17.64919543,4,116.820,44.215,10.420,162,15,19,,
T,2022-02-09 13:09:47,47.66518991,17.64923893,4,116.787,44.215,10.190,161,15,19,,
T,2022-02-09 13:09:48,47.66510300,17.64928191,4,116.720,44.215,10.070,161,14,19,,
T,2022-02-09 13:09:49,47.66501690,17.64932578,4,116.640,44.215,10.100,161,14,19,,
T,2022-02-09 13:09:50,47.66493214,17.64937220,4,116.454,44.215,10.090,160,14,19,,
T,2022-02-09 13:09:51,47.66484659,17.64942453,4,116.339,44.216,10.130,158,17,19,,
T,2022-02-09 13:09:52,47.66476700,17.64948043,4,116.638,44.216,9.920,156,16,19,,
T,2022-02-09 13:09:53,47.66468561,17.64953684,4,117.043,44.216,9.680,155,15,19,,
T,2022-02-09 13:09:54,47.66460627,17.64959026,4,117.117,44.216,9.530,155,16,19,,
T,2022-02-09 13:09:55,47.66452886,17.64964375,4,117.034,44.216,9.330,154,15,19,,
T,2022-02-09 13:09:56,47.66445162,17.64969914,4,117.044,44.217,9.090,153,15,19,,
T,2022-02-09 13:09:57,47.66438401,17.64974807,4,117.131,44.217,8.680,153,14,19,,
T,2022-02-09 13:09:58,47.66431475,17.64979661,4,117.017,44.217,8.400,155,16,19,,
T,2022-02-09 13:09:59,47.66424689,17.64983494,4,116.469,44.217,8.060,158,15,19,,
T,2022-02-09 13:10:00,47.66418336,17.64986785,4,116.261,44.217,7.470,161,15,19,,
T,2022-02-09 13:10:01,47.66412040,17.64989709,4,116.349,44.217,6.830,162,16,19,,
T,2022-02-09 13:10:02,47.66406734,17.64992333,4,116.236,44.217,5.750,161,16,19,,
T,2022-02-09 13:10:03,47.66402796,17.64994720,4,116.092,44.218,4.170,158,16,19,,
T,2022-02-09 13:10:04,47.66400261,17.64996180,4,115.838,44.218,2.240,156,15,19,,
T,2022-02-09 13:10:05,47.66399257,17.64996700,4,115.577,44.218,0.490,156,14,19,,
T,2022-02-09 13:10:06,47.66399015,17.64996909,4,115.596,44.218,0.150,157,15,19,,
T,2022-02-09 13:10:07,47.66398972,17.64996962,4,115.461,44.218,0.000,,14,19,,
T,2022-02-09 13:10:08,47.66398974,17.64996969,4,115.453,44.218,0.000,,14,19,,
T,2022-02-09 13:10:09,47.66398976,17.64996972,4,115.456,44.218,0.000,,14,19,,
T,2022-02-09 13:10:10,47.66398978,17.64996977,4,115.459,44.218,0.000,,14,19,,
T,2022-02-09 13:10:11,47.66398979,17.64996977,4,115.464,44.218,0.000,,14,19,,
T,2022-02-09 13:10:12,47.66398976,17.64996973,4,115.466,44.218,0.000,,14,19,,
T,2022-02-09 13:10:13,47.66398977,17.64996964,4,115.467,44.218,0.000,,14,19,,
T,2022-02-09 13:10:14,47.66398976,17.64996957,4,115.468,44.218,0.000,,14,19,,
T,2022-02-09 13:10:15,47.66398976,17.64996964,4,115.466,44.218,0.000,,13,19,,
T,2022-02-09 13:10:16,47.66398974,17.64996965,4,115.468,44.218,0.000,,14,19,,
T,2022-02-09 13:10:17,47.66398977,17.64996968,4,115.468,44.218,0.000,,13,19,,
T,2022-02-09 13:10:18,47.66398972,17.64996958,4,115.472,44.218,0.000,,14,19,,
T,2022-02-09 13:10:19,47.66398243,17.64997321,4,114.585,44.218,0.320,157,15,19,,
T,2022-02-09 13:10:20,47.66397402,17.64998061,4,114.355,44.218,1.380,156,15,19,,
T,2022-02-09 13:10:21,47.66395961,17.64999893,4,114.631,44.218,2.450,151,14,19,,
T,2022-02-09 13:10:22,47.66393861,17.65002209,4,114.770,44.218,3.310,147,14,19,,
T,2022-02-09 13:10:23,47.66390834,17.65004939,4,114.741,44.218,4.300,146,15,19,,
T,2022-02-09 13:10:24,47.66386923,17.65008051,4,114.715,44.218,5.360,149,14,19,,
T,2022-02-09 13:10:25,47.66382194,17.65011647,4,114.773,44.218,6.320,153,15,19,,
T,2022-02-09 13:10:26,47.66376776,17.65014858,4,114.009,44.218,7.140,159,14,19,,
T,2022-02-09 13:10:27,47.66370401,17.65018695,4,114.333,44.218,7.810,161,14,19,,
T,2022-02-09 13:10:28,47.66363537,17.65022591,4,114.201,44.219,8.420,161,16,19,,
T,2022-02-09 13:10:29,47.66356323,17.65027028,4,114.088,44.219,9.070,160,16,18,,
T,2022-02-09 13:10:30,47.66348484,17.65031717,4,114.293,44.219,9.550,160,16,18,,
T,2022-02-09 13:10:31,47.66340489,17.65036545,4,114.384,44.219,9.740,160,16,18,,
T,2022-02-09 13:10:32,47.66332339,17.65041336,4,114.392,44.219,9.950,159,16,19,,
T,2022-02-09 13:10:33,47.66323812,17.65046208,4,114.554,44.219,10.180,159,18,19,,
T,2022-02-09 13:10:34,47.66315151,17.65050745,4,114.435,44.220,10.300,159,16,19,,
T,2022-02-09 13:10:35,47.66306627,17.65055540,4,113.980,44.220,10.280,159,16,19,,
T,2022-02-09 13:10:36,47.66297672,17.65060798,4,113.954,44.220,10.350,158,16,19,,
T,2022-02-09 13:10:37,47.66289373,17.65065903,4,114.271,44.220,10.350,158,15,19,,
T,2022-02-09 13:10:38,47.66280803,17.65071351,4,114.058,44.220,10.320,157,14,19,,
T,2022-02-09 13:10:39,47.66272326,17.65076866,4,114.185,44.221,10.310,156,14,19,,
T,2022-02-09 13:10:40,47.66264075,17.65082460,4,114.296,44.221,10.310,156,15,19,,
T,2022-02-09 13:10:41,47.66255297,17.65088561,4,114.612,44.221,10.370,155,15,19,,
T,2022-02-09 13:10:42,47.66247123,17.65094573,4,114.856,44.221,10.290,153,16,19,,
T,2022-02-09 13:10:43,47.66238872,17.65100816,4,114.746,44.221,10.260,152,16,19,,
T,2022-02-09 13:10:44,47.66230384,17.65107360,4,114.568,44.222,10.360,152,15,19,,
T,2022-02-09 13:10:45,47.66222481,17.65113964,4,114.562,44.222,10.370,151,14,19,,
T,2022-02-09 13:10:46,47.66214403,17.65120722,4,114.555,44.222,10.410,150,13,18,,
T,2022-02-09 13:10:47,47.66206123,17.65127978,4,114.465,44.222,10.660,148,14,18,,
T,2022-02-09 13:10:48,47.66197929,17.65135694,4,114.752,44.222,10.890,147,15,18,,
T,2022-02-09 13:10:49,47.66189751,17.65143898,4,114.827,44.223,11.100,146,15,18,,
T,2022-02-09 13:10:50,47.66181385,17.65152168,4,114.677,44.223,11.300,146,17,19,,
T,2022-02-09 13:10:51,47.66173075,17.65160846,4,114.646,44.223,11.380,145,15,19,,
T,2022-02-09 13:10:52,47.66164769,17.65169670,4,114.534,44.223,11.450,144,13,19,,
T,2022-02-09 13:10:53,47.66156502,17.65179055,4,114.747,44.223,11.560,142,16,19,,
T,2022-02-09 13:10:54,47.66148176,17.65188564,4,114.745,44.224,11.600,142,12,19,,
T,2022-02-09 13:10:55,47.66139649,17.65197810,4,114.957,44.224,11.670,142,16,19,,
T,2022-02-09 13:10:56,47.66131499,17.65207308,4,115.050,44.224,11.690,142,17,19,,
T,2022-02-09 13:10:57,47.66123333,17.65217228,4,115.402,44.224,11.680,142,16,19,,
T,2022-02-09 13:10:58,47.66115092,17.65227082,4,115.494,44.224,11.750,141,17,19,,
T,2022-02-09 13:10:59,47.66106852,17.65236899,4,115.603,44.225,11.790,141,17,19,,
T,2022-02-09 13:11:00,47.66098203,17.65247011,4,115.639,44.225,11.890,142,16,19,,
T,2022-02-09 13:11:01,47.66090078,17.65256289,4,115.665,44.225,11.910,142,17,19,,
T,2022-02-09 13:11:02,47.66081724,17.65266106,4,115.485,44.225,11.850,142,17,18,,
T,2022-02-09 13:11:03,47.66073469,17.65275892,4,115.203,44.225,11.850,142,14,18,,
T,2022-02-09 13:11:04,47.66065449,17.65285579,4,114.835,44.226,11.870,141,16,19,,
T,2022-02-09 13:11:05,47.66056882,17.65295823,4,114.908,44.226,11.870,141,15,19,,
T,2022-02-09 13:11:06,47.66048442,17.65305829,4,114.892,44.226,11.920,141,16,19,,
T,2022-02-09 13:11:07,47.66040190,17.65315602,4,115.065,44.226,11.790,141,17,19,,
T,2022-02-09 13:11:08,47.66031697,17.65325704,4,115.434,44.226,11.700,141,15,19,,
T,2022-02-09 13:11:09,47.66023746,17.65335174,4,115.327,44.227,11.670,142,17,19,,
T,2022-02-09 13:11:10,47.66015553,17.65344644,4,115.314,44.227,11.690,142,13,19,,
T,2022-02-09 13:11:11,47.66007087,17.65354239,4,115.595,44.227,11.770,142,18,19,,
T,2022-02-09 13:11:12,47.65998861,17.65363732,4,115.544,44.227,11.800,142,17,19,,
T,2022-02-09 13:11:13,47.65990460,17.65373219,4,115.569,44.227,11.730,143,14,19,,
T,2022-02-09 13:11:14,47.65982319,17.65382732,4,115.595,44.227,11.630,143,14,19,,
T,2022-02-09 13:11:15,47.65974035,17.65392112,4,115.841,44.228,11.600,143,17,19,,
T,2022-02-09 13:11:16,47.65965419,17.65401620,4,115.730,44.228,11.650,143,16,19,,
T,2022-02-09 13:11:17,47.65957275,17.65410453,4,115.788,44.228,11.560,144,15,19,,
T,2022-02-09 13:11:18,47.65948980,17.65419412,4,115.949,44.228,11.350,144,14,19,,
T,2022-02-09 13:11:19,47.65940820,17.65427873,4,116.217,44.228,11.040,145,15,19,,
T,2022-02-09 13:11:20,47.65932856,17.65435864,4,116.355,44.229,10.880,145,15,19,,
T,2022-02-09 13:11:21,47.65924626,17.65444056,4,116.325,44.229,10.630,146,16,19,,
T,2022-02-09 13:11:22,47.65917055,17.65451695,4,116.256,44.229,10.320,146,14,19,,
T,2022-02-09 13:11:23,47.65909286,17.65459283,4,116.709,44.229,10.150,147,16,19,,
T,2022-02-09 13:11:24,47.65901628,17.65466628,4,116.742,44.229,9.860,147,15,19,,
T,2022-02-09 13:11:25,47.65894623,17.65473065,4,116.766,44.230,9.260,147,15,19,,
T,2022-02-09 13:11:26,47.65887789,17.65479284,4,116.499,44.230,8.880,148,15,19,,
T,2022-02-09 13:11:27,47.65881203,17.65485171,4,116.639,44.230,8.330,149,14,19,,
T,2022-02-09 13:11:28,47.65875138,17.65490259,4,116.454,44.230,7.460,149,13,19,,
T,2022-02-09 13:11:29,47.65870038,17.65494554,4,116.342,44.230,6.040,148,14,19,,
T,2022-02-09 13:11:30,47.65866124,17.65498021,4,116.421,44.230,4.490,149,14,19,,
T,2022-02-09 13:11:31,47.65863309,17.65500514,4,116.669,44.230,3.080,149,12,19,,
T,2022-02-09 13:11:32,47.65861738,17.65501774,4,116.749,44.230,1.300,149,13,19,,
T,2022-02-09 13:11:33,47.65861161,17.65502408,4,116.937,44.230,0.460,150,14,19,,
T,2022-02-09 13:11:34,47.65860604,17.65502876,4,117.086,44.230,0.790,150,13,19,,
T,2022-02-09 13:11:35,47.65859634,17.65503714,4,117.140,44.230,1.570,151,14,19,,
T,2022-02-09 13:11:36,47.65858071,17.65504937,4,117.130,44.230,2.150,151,14,19,,
T,2022-02-09 13:11:37,47.65856121,17.65506625,4,117.239,44.230,2.540,151,14,19,,
T,2022-02-09 13:11:38,47.65853737,17.65508305,4,117.092,44.231,3.030,151,15,19,,
T,2022-02-09 13:11:39,47.65851113,17.65510133,4,116.822,44.231,3.480,153,15,19,,
T,2022-02-09 13:11:40,47.65847724,17.65511901,4,116.897,44.231,4.020,158,13,19,,
T,2022-02-09 13:11:41,47.65844052,17.65513431,4,116.859,44.231,4.470,162,15,19,,
T,2022-02-09 13:11:42,47.65840616,17.65515023,4,116.885,44.231,3.830,163,17,19,,
T,2022-02-09 13:11:43,47.65837570,17.65516693,4,116.788,44.231,3.330,161,16,19,,
T,2022-02-09 13:11:44,47.65835214,17.65519200,4,117.357,44.231,3.040,157,15,19,,
T,2022-02-09 13:11:45,47.65833141,17.65521455,4,117.457,44.231,2.710,151,17,19,,
T,2022-02-09 13:11:46,47.65831485,17.65523418,4,117.475,44.231,2.360,145,14,19,,
T,2022-02-09 13:11:47,47.65829708,17.65525826,4,117.581,44.231,2.740,140,17,19,,
T,2022-02-09 13:11:48,47.65827467,17.65528697,4,117.896,44.231,3.400,138,16,19,,
T,2022-02-09 13:11:49,47.65825197,17.65531584,4,117.964,44.231,3.880,139,16,18,,
T,2022-02-09 13:11:50,47.65821892,17.65534407,4,118.093,44.231,4.580,145,17,18,,
T,2022-02-09 13:11:51,47.65817740,17.65537305,4,118.384,44.231,5.350,153,16,18,,
T,2022-02-09 13:11:52,47.65813138,17.65539994,4,118.399,44.231,5.600,159,15,19,,
T,2022-02-09 13:11:53,47.65808465,17.65542461,4,118.187,44.232,5.290,161,16,19,,
T,2022-02-09 13:11:54,47.65804552,17.65544827,4,118.028,44.232,4.530,158,16,19,,
T,2022-02-09 13:11:55,47.65801538,17.65546975,4,117.908,44.232,3.100,155,16,19,,
T,2022-02-09 13:11:56,47.65800126,17.65548208,4,117.743,44.232,1.020,154,14,19,,
T,2022-02-09 13:11:57,47.65799779,17.65548400,4,117.799,44.232,0.000,,14,19,,
T,2022-02-09 13:11:58,47.65799612,17.65548455,4,117.763,44.232,0.000,,14,19,,
T,2022-02-09 13:11:59,47.65799616,17.65548454,4,117.768,44.232,0.000,,14,19,,
T,2022-02-09 13:12:00,47.65799616,17.65548458,4,117.770,44.232,0.000,,13,19,,
T,2022-02-09 13:12:01,47.65799614,17.65548459,4,117.758,44.232,0.000,,12,19,,
T,2022-02-09 13:12:02,47.65799613,17.65548461,4,117.755,44.232,0.000,,15,19,,
T,2022-02-09 13:12:03,47.65799618,17.65548474,4,117.760,44.232,0.000,,14,19,,
T,2022-02-09 13:12:04,47.65799616,17.65548460,4,117.765,44.232,0.000,,14,19,,
T,2022-02-09 13:12:05,47.65799521,17.65548545,4,117.123,44.232,0.190,155,15,19,,
T,2022-02-09 13:12:06,47.65799276,17.65548610,4,117.099,44.232,0.250,155,15,19,,
T,2022-02-09 13:12:07,47.65799259,17.65548663,4,117.055,44.232,0.000,,13,19,,
T,2022-02-09 13:12:08,47.65799260,17.65548666,4,117.054,44.232,0.000,,11,19,,
T,2022-02-09 13:12:09,47.65799251,17.65548671,4,117.060,44.232,0.000,,11,19,,
T,2022-02-09 13:12:10,47.65798717,17.65549169,4,116.901,44.232,1.020,154,11,19,,
T,2022-02-09 13:12:11,47.65797686,17.65550814,4,116.871,44.232,2.210,149,12,19,,
T,2022-02-09 13:12:12,47.65795862,17.65553659,4,116.873,44.232,3.300,143,13,19,,
T,2022-02-09 13:12:13,47.65793200,17.65557188,4,116.891,44.232,4.380,141,17,19,,
T,2022-02-09 13:12:14,47.65789503,17.65561206,4,116.956,44.232,5.450,144,15,19,,
T,2022-02-09 13:12:15,47.65784799,17.65565199,4,117.050,44.232,6.350,150,15,19,,
T,2022-02-09 13:12:16,47.65779244,17.65569569,4,117.181,44.232,7.000,154,16,19,,
T,2022-02-09 13:12:17,47.65773443,17.65574154,4,116.932,44.232,7.410,154,13,19,,
T,2022-02-09 13:12:18,47.65767437,17.65578746,4,117.222,44.233,7.600,154,16,19,,
T,2022-02-09 13:12:19,47.65761195,17.65583496,4,116.942,44.233,7.750,153,15,19,,
T,2022-02-09 13:12:20,47.65755076,17.65588275,4,117.022,44.233,7.790,153,14,19,,
T,2022-02-09 13:12:21,47.65748841,17.65593120,4,116.967,44.233,7.880,153,15,19,,
T,2022-02-09 13:12:22,47.65742367,17.65598036,4,116.990,44.233,7.990,153,13,19,,
T,2022-02-09 13:12:23,47.65735988,17.65603075,4,116.971,44.233,8.160,152,14,18,,
T,2022-02-09 13:12:24,47.65729587,17.65608182,4,117.106,44.233,8.500,152,15,18,,
T,2022-02-09 13:12:25,47.65722474,17.65613856,4,117.009,44.234,8.920,152,15,18,,
T,2022-02-09 13:12:26,47.65715106,17.65619481,4,116.874,44.234,9.330,152,15,18,,
T,2022-02-09 13:12:27,47.65707553,17.65625351,4,116.931,44.234,9.590,152,15,18,,
T,2022-02-09 13:12:28,47.65699735,17.65631666,4,116.781,44.234,9.800,152,15,19,,
T,2022-02-09 13:12:29,47.65692131,17.65637874,4,116.602,44.234,10.060,152,14,19,,
T,2022-02-09 13:12:30,47.65684145,17.65644323,4,116.727,44.235,10.280,152,14,19,,
T,2022-02-09 13:12:31,47.65675866,17.65650900,4,116.735,44.235,10.470,152,14,19,,
T,2022-02-09 13:12:32,47.65667634,17.65657336,4,116.544,44.235,10.760,152,14,19,,
T,2022-02-09 13:12:33,47.65658753,17.65664210,4,116.396,44.235,10.970,152,14,19,,
T,2022-02-09 13:12:34,47.65650028,17.65671384,4,116.477,44.235,11.180,152,14,19,,
T,2022-02-09 13:12:35,47.65641172,17.65678389,4,116.525,44.236,11.310,152,17,19,,
T,2022-02-09 13:12:36,47.65632045,17.65685628,4,116.606,44.236,11.550,152,13,19,,
T,2022-02-09 13:12:37,47.65622957,17.65692925,4,116.564,44.236,11.630,152,14,19,,
T,2022-02-09 13:12:38,47.65613687,17.65700180,4,116.673,44.236,11.610,152,14,19,,
T,2022-02-09 13:12:39,47.65604504,17.65707391,4,116.831,44.236,11.600,152,12,19,,
T,2022-02-09 13:12:40,47.65595138,17.65714572,4,116.633,44.237,11.730,152,13,19,,
T,2022-02-09 13:12:41,47.65585695,17.65721889,4,116.827,44.237,11.740,152,15,19,,
T,2022-02-09 13:12:42,47.65576435,17.65729178,4,116.860,44.237,11.760,152,14,19,,
T,2022-02-09 13:12:43,47.65567053,17.65736506,4,116.861,44.237,11.750,152,13,19,,
T,2022-02-09 13:12:44,47.65557785,17.65743895,4,117.151,44.238,11.640,152,14,19,,
T,2022-02-09 13:12:45,47.65548765,17.65750927,4,117.207,44.238,11.650,152,14,19,,
T,2022-02-09 13:12:46,47.65539673,17.65758151,4,117.239,44.238,11.570,152,13,19,,
T,2022-02-09 13:12:47,47.65530477,17.65765310,4,117.288,44.238,11.570,152,13,19,,
T,2022-02-09 13:12:48,47.65521531,17.65772474,4,117.436,44.238,11.560,152,13,19,,
T,2022-02-09 13:12:49,47.65512228,17.65779908,4,117.531,44.239,11.430,152,13,19,,
T,2022-02-09 13:12:50,47.65503089,17.65786973,4,117.602,44.239,11.310,152,13,19,,
T,2022-02-09 13:12:51,47.65494185,17.65793879,4,117.624,44.239,11.200,152,14,19,,
T,2022-02-09 13:12:52,47.65485099,17.65800934,4,117.642,44.239,11.090,153,14,19,,
T,2022-02-09 13:12:53,47.65476523,17.65807462,4,117.783,44.239,10.970,153,13,19,,
T,2022-02-09 13:12:54,47.65467891,17.65814100,4,118.140,44.240,10.850,154,13,19,,
T,2022-02-09 13:12:55,47.65459198,17.65820553,4,118.480,44.240,10.560,153,14,19,,
T,2022-02-09 13:12:56,47.65451146,17.65826459,4,118.465,44.240,10.310,153,15,19,,
T,2022-02-09 13:12:57,47.65442668,17.65832899,4,118.591,44.240,10.150,153,16,18,,
T,2022-02-09 13:12:58,47.65434616,17.65838748,4,118.846,44.240,9.910,154,16,18,,
T,2022-02-09 13:12:59,47.65426651,17.65844300,4,118.750,44.241,9.770,155,16,18,,
T,2022-02-09 13:13:00,47.65418673,17.65849685,4,118.644,44.241,9.640,156,15,18,,
T,2022-02-09 13:13:01,47.65410843,17.65854489,4,118.494,44.241,9.490,158,16,19,,
T,2022-02-09 13:13:02,47.65403456,17.65858707,4,118.412,44.241,8.880,159,17,19,,
T,2022-02-09 13:13:03,47.65396223,17.65862673,4,118.450,44.241,8.510,159,16,19,,
T,2022-02-09 13:13:04,47.65389465,17.65866498,4,118.213,44.241,8.110,159,17,19,,
T,2022-02-09 13:13:05,47.65382751,17.65870370,4,118.090,44.242,7.620,158,16,19,,
T,2022-02-09 13:13:06,47.65376829,17.65873805,4,117.981,44.242,6.840,158,16,19,,
T,2022-02-09 13:13:07,47.65371419,17.65876920,4,117.824,44.242,6.280,159,14,19,,
T,2022-02-09 13:13:08,47.65365914,17.65878995,4,117.780,44.242,6.020,164,17,19,,
T,2022-02-09 13:13:09,47.65360859,17.65879556,4,117.821,44.242,5.720,174,15,19,,
T,2022-02-09 13:13:10,47.65356231,17.65879047,4,117.707,44.242,5.190,183,16,19,,
T,2022-02-09 13:13:11,47.65351810,17.65879123,4,117.767,44.242,4.840,183,15,19,,
T,2022-02-09 13:13:12,47.65347591,17.65880265,4,117.739,44.242,4.780,176,16,19,,
T,2022-02-09 13:13:13,47.65343835,17.65883183,4,117.722,44.243,4.550,161,17,19,,
T,2022-02-09 13:13:14,47.65341283,17.65888062,4,117.453,44.243,4.600,140,16,19,,
T,2022-02-09 13:13:15,47.65340427,17.65894030,4,117.508,44.243,4.650,119,16,19,,
T,2022-02-09 13:13:16,47.65341094,17.65899710,4,117.908,44.243,4.500,95,17,19,,
T,2022-02-09 13:13:17,47.65343399,17.65904741,4,118.072,44.243,4.680,71,16,19,,
T,2022-02-09 13:13:18,47.65346875,17.65908352,4,118.089,44.243,4.860,47,16,19,,
T,2022-02-09 13:13:19,47.65351148,17.65911028,4,118.174,44.242,5.270,29,14,19,,
T,2022-02-09 13:13:20,47.65355458,17.65913528,4,118.336,44.242,5.510,21,15,19,,
T,2022-02-09 13:13:21,47.65360232,17.65916862,4,118.379,44.242,5.930,26,14,19,,
T,2022-02-09 13:13:22,47.65364571,17.65922130,4,118.730,44.242,6.300,40,14,19,,
T,2022-02-09 13:13:23,47.65368495,17.65929168,4,119.180,44.242,6.600,54,15,19,,
