type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-07-23 07:52:31,47.60633724,17.82530103,4,135.337,44.363,24.060,142,25,34,,
T,2022-07-23 07:52:32,47.60616990,17.82550565,10,135.177,44.363,24.180,139,26,34,,
T,2022-07-23 07:52:33,47.60600188,17.82572448,10,135.172,44.364,24.220,136,27,34,,
T,2022-07-23 07:52:34,47.60584598,17.82594474,10,134.859,44.364,23.970,136,27,34,,
T,2022-07-23 07:52:35,47.60569149,17.82616054,10,135.272,44.365,23.650,135,27,34,,
T,2022-07-23 07:52:36,47.60554544,17.82637999,10,136.008,44.365,23.210,135,27,34,,
T,2022-07-23 07:52:37,47.60540114,17.82659831,10,136.543,44.365,22.820,135,27,34,,
T,2022-07-23 07:52:38,47.60526303,17.82680683,10,137.314,44.366,22.190,134,27,35,,
T,2022-07-23 07:52:39,47.60512611,17.82701853,10,137.549,44.366,21.800,133,28,35,,
T,2022-07-23 07:52:40,47.60499006,17.82723382,10,137.914,44.366,21.760,132,28,35,,
T,2022-07-23 07:52:41,47.60486424,17.82745074,10,137.927,44.367,21.790,131,28,35,,
T,2022-07-23 07:52:42,47.60473275,17.82767577,10,138.277,44.367,22.700,129,27,35,,
T,2022-07-23 07:52:43,47.60459711,17.82790955,10,138.738,44.367,23.610,129,28,35,,
T,2022-07-23 07:52:44,47.60446112,17.82815801,4,138.874,44.368,24.250,129,28,35,,
T,2022-07-23 07:52:45,47.60431934,17.82842093,4,138.952,44.368,25.400,129,28,35,,
T,2022-07-23 07:52:46,47.60417649,17.82867955,4,138.975,44.368,25.260,129,28,35,,
T,2022-07-23 07:52:47,47.60402990,17.82894531,4,138.091,44.369,25.000,129,27,35,,
T,2022-07-23 07:52:48,47.60389756,17.82920066,4,138.703,44.369,24.500,129,27,35,,
T,2022-07-23 07:52:49,47.60375435,17.82946236,4,138.801,44.369,24.170,129,27,35,,
T,2022-07-23 07:52:50,47.60361845,17.82970954,4,138.719,44.370,23.750,129,27,35,,
T,2022-07-23 07:52:51,47.60347868,17.82995379,4,138.833,44.370,23.790,129,27,35,,
T,2022-07-23 07:52:52,47.60334616,17.83019764,4,139.173,44.370,24.430,129,27,35,,
T,2022-07-23 07:52:53,47.60320145,17.83044190,4,139.172,44.371,24.610,129,27,35,,
T,2022-07-23 07:52:54,47.60306646,17.83069769,4,139.817,44.371,24.330,130,27,35,,
T,2022-07-23 07:52:55,47.60292888,17.83094856,4,139.332,44.372,23.800,129,27,35,,
T,2022-07-23 07:52:56,47.60279408,17.83119077,4,139.645,44.372,23.660,129,27,35,,
T,2022-07-23 07:52:57,47.60265933,17.83143360,4,139.713,44.372,23.370,129,28,35,,
T,2022-07-23 07:52:58,47.60252700,17.83167692,4,139.513,44.373,23.480,129,28,35,,
T,2022-07-23 07:52:59,47.60238804,17.83192209,4,139.777,44.373,24.090,130,28,35,,
T,2022-07-23 07:53:00,47.60225618,17.83217531,4,140.412,44.373,24.340,129,28,35,,
T,2022-07-23 07:53:01,47.60210970,17.83242799,4,140.718,44.374,24.870,130,28,35,,
T,2022-07-23 07:53:02,47.60197178,17.83268111,4,140.979,44.374,24.840,129,28,35,,
T,2022-07-23 07:53:03,47.60182857,17.83293690,4,140.940,44.374,25.150,130,27,35,,
T,2022-07-23 07:53:04,47.60168992,17.83319160,4,141.606,44.375,24.550,129,27,35,,
T,2022-07-23 07:53:05,47.60155030,17.83344082,4,141.216,44.375,24.330,129,27,35,,
T,2022-07-23 07:53:06,47.60140977,17.83368352,4,141.224,44.375,24.130,129,27,35,,
T,2022-07-23 07:53:07,47.60127677,17.83393250,4,141.341,44.376,24.110,129,27,35,,
T,2022-07-23 07:53:08,47.60113893,17.83418440,4,141.490,44.376,24.200,129,27,35,,
T,2022-07-23 07:53:09,47.60099774,17.83441832,4,140.948,44.376,24.180,130,28,35,,
T,2022-07-23 07:53:10,47.60086531,17.83466580,4,141.251,44.377,23.300,129,28,35,,
T,2022-07-23 07:53:11,47.60073013,17.83490831,4,141.388,44.377,23.310,129,28,35,,
T,2022-07-23 07:53:12,47.60060154,17.83513880,4,141.571,44.377,23.010,129,28,35,,
T,2022-07-23 07:53:13,47.60047279,17.83538000,4,142.148,44.378,22.740,129,27,35,,
T,2022-07-23 07:53:14,47.60034092,17.83561076,4,142.259,44.378,22.390,130,28,35,,
T,2022-07-23 07:53:15,47.60020684,17.83583424,4,143.195,44.378,22.310,133,27,35,,
T,2022-07-23 07:53:16,47.60006835,17.83605596,4,142.959,44.379,22.550,134,26,35,,
T,2022-07-23 07:53:17,47.59993153,17.83627534,4,143.219,44.379,22.510,135,27,35,,
T,2022-07-23 07:53:18,47.59978321,17.83648507,4,143.243,44.380,22.390,137,27,35,,
T,2022-07-23 07:53:19,47.59963861,17.83669060,4,143.659,44.380,22.380,137,28,35,,
T,2022-07-23 07:53:20,47.59949134,17.83690076,4,143.836,44.380,22.950,137,28,35,,
T,2022-07-23 07:53:21,47.59933753,17.83711170,4,143.954,44.381,23.480,136,28,35,,
T,2022-07-23 07:53:22,47.59917975,17.83732977,4,143.968,44.381,24.080,136,28,35,,
T,2022-07-23 07:53:23,47.59901889,17.83755136,4,144.036,44.381,24.520,137,27,35,,
T,2022-07-23 07:53:24,47.59885870,17.83776479,4,143.887,44.382,23.930,138,27,34,,
T,2022-07-23 07:53:25,47.59870188,17.83798283,4,143.425,44.382,23.960,138,27,34,,
T,2022-07-23 07:53:26,47.59853956,17.83819314,4,143.164,44.383,24.050,139,27,34,,
T,2022-07-23 07:53:27,47.59837915,17.83839916,4,143.078,44.383,24.210,138,26,34,,
T,2022-07-23 07:53:28,47.59821572,17.83860875,4,142.740,44.383,23.790,139,25,35,,
T,2022-07-23 07:53:29,47.59805485,17.83881483,4,142.544,44.384,24.010,138,25,35,,
T,2022-07-23 07:53:30,47.59789066,17.83902046,4,142.602,44.384,24.540,139,26,35,,
T,2022-07-23 07:53:31,47.59772093,17.83923837,4,142.787,44.385,25.010,139,26,35,,
T,2022-07-23 07:53:32,47.59755182,17.83945640,4,142.326,44.385,25.100,139,26,35,,
T,2022-07-23 07:53:33,47.59737852,17.83967037,4,142.685,44.385,24.750,139,26,35,,
T,2022-07-23 07:53:34,47.59721055,17.83988868,4,142.772,44.386,24.740,139,27,35,,
T,2022-07-23 07:53:35,47.59704362,17.84010485,4,143.230,44.386,24.500,140,27,35,,
T,2022-07-23 07:53:36,47.59687616,17.84031759,4,143.175,44.387,24.430,139,27,35,,
T,2022-07-23 07:53:37,47.59670770,17.84053088,4,143.226,44.387,24.750,139,27,35,,
T,2022-07-23 07:53:38,47.59653909,17.84075169,4,143.250,44.388,24.910,139,28,35,,
T,2022-07-23 07:53:39,47.59637000,17.84097129,4,142.815,44.388,24.980,139,28,35,,
T,2022-07-23 07:53:40,47.59620262,17.84119103,4,143.344,44.388,25.130,140,28,34,,
T,2022-07-23 07:53:41,47.59603186,17.84140849,4,143.558,44.389,25.260,139,28,34,,
T,2022-07-23 07:53:42,47.59585914,17.84162827,4,143.666,44.389,25.270,139,28,34,,
T,2022-07-23 07:53:43,47.59568995,17.84185194,4,143.693,44.390,25.170,138,28,34,,
T,2022-07-23 07:53:44,47.59552824,17.84207764,4,143.864,44.390,24.810,138,28,35,,
T,2022-07-23 07:53:45,47.59535989,17.84229425,4,143.521,44.390,24.470,138,28,35,,
T,2022-07-23 07:53:46,47.59519459,17.84250656,4,143.080,44.391,24.370,139,28,35,,
T,2022-07-23 07:53:47,47.59503269,17.84272987,4,142.972,44.391,24.160,137,27,35,,
T,2022-07-23 07:53:48,47.59487289,17.84294615,4,142.964,44.392,23.940,138,26,35,,
T,2022-07-23 07:53:49,47.59471357,17.84316116,4,142.893,44.392,23.900,138,27,35,,
T,2022-07-23 07:53:50,47.59455775,17.84336988,4,142.868,44.392,23.930,138,27,35,,
T,2022-07-23 07:53:51,47.59439384,17.84358390,4,143.018,44.393,24.270,138,26,35,,
T,2022-07-23 07:53:52,47.59423258,17.84380091,4,142.915,44.393,24.370,138,25,35,,
T,2022-07-23 07:53:53,47.59406370,17.84402301,4,142.992,44.394,24.870,138,26,35,,
T,2022-07-23 07:53:54,47.59389979,17.84424582,4,143.291,44.394,24.880,138,26,35,,
T,2022-07-23 07:53:55,47.59373488,17.84446072,4,142.710,44.394,24.400,138,26,35,,
T,2022-07-23 07:53:56,47.59357527,17.84468043,4,142.957,44.395,24.230,137,26,35,,
T,2022-07-23 07:53:57,47.59341471,17.84489185,4,142.443,44.395,24.140,139,26,35,,
T,2022-07-23 07:53:58,47.59324795,17.84510712,4,142.346,44.396,24.140,139,24,35,,
T,2022-07-23 07:53:59,47.59307843,17.84532805,4,142.077,44.396,24.280,140,24,35,,
T,2022-07-23 07:54:00,47.59290846,17.84554108,4,142.221,44.397,24.040,142,24,35,,
T,2022-07-23 07:54:01,47.59273800,17.84573814,4,142.176,44.397,24.020,142,25,35,,
T,2022-07-23 07:54:02,47.59257432,17.84593567,4,142.158,44.397,23.440,141,25,35,,
T,2022-07-23 07:54:03,47.59241800,17.84613841,4,142.354,44.398,23.210,138,25,35,,
T,2022-07-23 07:54:04,47.59226234,17.84634849,4,142.700,44.398,23.520,136,25,35,,
T,2022-07-23 07:54:05,47.59210838,17.84656857,4,142.932,44.398,23.650,135,25,35,,
T,2022-07-23 07:54:06,47.59195929,17.84679727,4,142.523,44.399,23.640,135,25,35,,
T,2022-07-23 07:54:07,47.59180901,17.84702592,4,142.500,44.399,24.090,134,25,35,,
T,2022-07-23 07:54:08,47.59167181,17.84724264,4,142.262,44.400,24.110,132,25,35,,
T,2022-07-23 07:54:09,47.59152450,17.84747799,4,143.101,44.400,24.200,132,26,35,,
T,2022-07-23 07:54:10,47.59137454,17.84770994,4,143.845,44.400,24.140,134,26,35,,
T,2022-07-23 07:54:11,47.59122635,17.84794825,4,144.185,44.401,24.230,134,27,35,,
T,2022-07-23 07:54:12,47.59108116,17.84817963,4,144.002,44.401,24.400,133,27,35,,
T,2022-07-23 07:54:13,47.59093222,17.84841383,4,143.871,44.401,24.310,134,27,35,,
T,2022-07-23 07:54:14,47.59078230,17.84864586,4,143.849,44.402,24.440,134,27,35,,
T,2022-07-23 07:54:15,47.59062912,17.84888127,4,143.931,44.402,24.480,133,27,35,,
T,2022-07-23 07:54:16,47.59047950,17.84911919,4,143.736,44.403,24.580,133,27,35,,
T,2022-07-23 07:54:17,47.59032996,17.84935037,4,143.530,44.403,24.570,133,27,35,,
T,2022-07-23 07:54:18,47.59017922,17.84958430,4,143.502,44.403,24.300,133,27,35,,
T,2022-07-23 07:54:19,47.59002974,17.84980815,4,143.527,44.404,23.810,134,28,35,,
T,2022-07-23 07:54:20,47.58988197,17.85003662,4,143.509,44.404,23.830,134,27,35,,
T,2022-07-23 07:54:21,47.58973689,17.85026912,4,143.404,44.404,24.090,133,26,35,,
T,2022-07-23 07:54:22,47.58958984,17.85050590,4,143.410,44.405,24.040,132,26,35,,
T,2022-07-23 07:54:23,47.58944043,17.85074597,4,143.426,44.405,24.200,133,26,35,,
T,2022-07-23 07:54:24,47.58928896,17.85098253,4,143.796,44.406,24.350,134,26,35,,
T,2022-07-23 07:54:25,47.58913641,17.85121206,4,143.132,44.406,24.380,134,25,35,,
T,2022-07-23 07:54:26,47.58898495,17.85144295,4,143.286,44.406,24.340,134,26,35,,
T,2022-07-23 07:54:27,47.58883475,17.85167573,4,143.589,44.407,24.060,134,26,35,,
T,2022-07-23 07:54:28,47.58869323,17.85191260,4,144.173,44.407,23.910,133,25,35,,
T,2022-07-23 07:54:29,47.58854988,17.85214568,4,144.408,44.407,23.470,133,26,35,,
T,2022-07-23 07:54:30,47.58840522,17.85237845,4,144.152,44.408,23.440,133,26,35,,
T,2022-07-23 07:54:31,47.58826302,17.85261042,4,143.928,44.408,23.370,133,26,35,,
T,2022-07-23 07:54:32,47.58811834,17.85283375,4,144.022,44.408,23.460,134,25,35,,
T,2022-07-23 07:54:33,47.58797030,17.85306150,4,143.839,44.409,23.260,134,25,35,,
T,2022-07-23 07:54:34,47.58782504,17.85328179,4,143.818,44.409,23.240,134,25,35,,
T,2022-07-23 07:54:35,47.58767865,17.85350662,4,143.528,44.410,23.390,133,24,35,,
T,2022-07-23 07:54:36,47.58753537,17.85373682,4,143.737,44.410,23.690,133,24,35,,
T,2022-07-23 07:54:37,47.58738888,17.85395693,4,142.996,44.410,23.820,134,24,35,,
T,2022-07-23 07:54:38,47.58723809,17.85418696,4,143.077,44.411,24.010,134,25,33,,
T,2022-07-23 07:54:39,47.58709268,17.85441328,4,143.400,44.411,23.750,135,26,33,,
T,2022-07-23 07:54:40,47.58694375,17.85463990,4,143.859,44.411,23.530,135,26,33,,
T,2022-07-23 07:54:41,47.58679406,17.85485685,4,143.747,44.412,23.290,135,26,33,,
T,2022-07-23 07:54:42,47.58664484,17.85507633,4,143.716,44.412,23.150,135,26,33,,
T,2022-07-23 07:54:43,47.58649969,17.85529455,4,144.495,44.412,23.040,135,27,34,,
T,2022-07-23 07:54:44,47.58635101,17.85551133,4,144.242,44.413,22.660,134,27,34,,
T,2022-07-23 07:54:45,47.58621019,17.85572546,4,144.217,44.413,22.640,135,27,34,,
T,2022-07-23 07:54:46,47.58606321,17.85593819,4,143.895,44.414,22.830,135,27,34,,
T,2022-07-23 07:54:47,47.58591903,17.85616020,4,143.977,44.414,23.120,135,27,34,,
T,2022-07-23 07:54:48,47.58576857,17.85638168,4,144.590,44.414,23.380,135,27,34,,
T,2022-07-23 07:54:49,47.58561818,17.85660572,4,144.249,44.415,23.620,136,27,34,,
T,2022-07-23 07:54:50,47.58546351,17.85682826,4,144.339,44.415,23.660,135,26,34,,
T,2022-07-23 07:54:51,47.58530606,17.85704214,4,143.897,44.415,24.030,136,25,35,,
T,2022-07-23 07:54:52,47.58515385,17.85727079,4,143.595,44.416,24.170,135,27,35,,
T,2022-07-23 07:54:53,47.58499693,17.85750209,4,143.550,44.416,24.290,136,28,35,,
T,2022-07-23 07:54:54,47.58484407,17.85772253,4,143.459,44.417,24.510,136,28,35,,
T,2022-07-23 07:54:55,47.58469007,17.85795330,4,143.494,44.417,24.770,136,28,35,,
T,2022-07-23 07:54:56,47.58453252,17.85817729,4,143.627,44.417,24.510,135,28,35,,
T,2022-07-23 07:54:57,47.58437696,17.85840730,4,143.851,44.418,24.160,135,28,35,,
T,2022-07-23 07:54:58,47.58422556,17.85863651,4,143.986,44.418,24.180,135,27,35,,
T,2022-07-23 07:54:59,47.58407181,17.85886621,4,144.198,44.418,24.320,135,26,35,,
T,2022-07-23 07:55:00,47.58391185,17.85909959,4,144.333,44.419,24.630,135,26,35,,
T,2022-07-23 07:55:01,47.58375386,17.85932653,4,144.157,44.419,24.970,136,26,35,,
T,2022-07-23 07:55:02,47.58359559,17.85955653,4,144.049,44.420,24.670,136,26,35,,
T,2022-07-23 07:55:03,47.58343585,17.85978666,4,143.865,44.420,24.500,135,26,35,,
T,2022-07-23 07:55:04,47.58328470,17.86000984,4,143.522,44.420,24.220,135,27,35,,
T,2022-07-23 07:55:05,47.58313070,17.86023217,4,143.256,44.421,23.830,135,28,35,,
T,2022-07-23 07:55:06,47.58297547,17.86045241,4,143.247,44.421,23.660,135,28,35,,
T,2022-07-23 07:55:07,47.58282434,17.86067197,4,143.284,44.422,23.370,135,28,35,,
T,2022-07-23 07:55:08,47.58267242,17.86089130,4,143.778,44.422,23.170,135,27,35,,
T,2022-07-23 07:55:09,47.58252139,17.86110388,4,143.937,44.422,22.900,137,27,35,,
T,2022-07-23 07:55:10,47.58237157,17.86130546,4,143.993,44.423,23.080,138,27,35,,
T,2022-07-23 07:55:11,47.58221902,17.86151205,4,144.088,44.423,23.160,139,27,35,,
T,2022-07-23 07:55:12,47.58206169,17.86171988,4,144.237,44.423,23.550,139,28,35,,
T,2022-07-23 07:55:13,47.58190165,17.86192711,4,143.728,44.424,23.820,139,28,35,,
T,2022-07-23 07:55:14,47.58173608,17.86213868,4,143.700,44.424,24.240,139,27,35,,
T,2022-07-23 07:55:15,47.58157325,17.86234929,4,143.811,44.425,24.000,140,27,35,,
T,2022-07-23 07:55:16,47.58141152,17.86255526,4,143.563,44.425,23.650,140,27,35,,
T,2022-07-23 07:55:17,47.58125671,17.86276624,4,143.710,44.425,23.670,139,27,35,,
T,2022-07-23 07:55:18,47.58109653,17.86297022,4,143.860,44.426,23.470,139,27,35,,
T,2022-07-23 07:55:19,47.58093298,17.86317108,4,144.008,44.426,23.410,140,27,35,,
T,2022-07-23 07:55:20,47.58077531,17.86337339,4,144.003,44.427,23.470,139,27,35,,
T,2022-07-23 07:55:21,47.58061922,17.86358793,4,144.049,44.427,23.470,137,27,35,,
T,2022-07-23 07:55:22,47.58046625,17.86380489,4,144.791,44.427,23.310,136,27,35,,
T,2022-07-23 07:55:23,47.58031922,17.86401997,4,145.042,44.428,22.990,134,27,35,,
T,2022-07-23 07:55:24,47.58018298,17.86423833,4,145.240,44.428,22.820,130,27,35,,
T,2022-07-23 07:55:25,47.58005204,17.86446997,4,145.474,44.428,22.780,128,27,35,,
T,2022-07-23 07:55:26,47.57992230,17.86470321,4,144.917,44.429,22.610,129,27,35,,
T,2022-07-23 07:55:27,47.57979609,17.86493390,4,145.260,44.429,22.360,129,28,35,,
T,2022-07-23 07:55:28,47.57967480,17.86516180,4,145.440,44.429,22.400,129,28,35,,
T,2022-07-23 07:55:29,47.57954776,17.86539621,4,145.702,44.430,22.810,129,28,35,,
T,2022-07-23 07:55:30,47.57941098,17.86562896,4,146.256,44.430,23.420,131,28,35,,
T,2022-07-23 07:55:31,47.57926353,17.86585926,4,146.237,44.430,23.800,134,28,35,,
T,2022-07-23 07:55:32,47.57911313,17.86607062,4,146.346,44.431,23.570,138,28,35,,
T,2022-07-23 07:55:33,47.57895958,17.86628699,4,145.882,44.431,23.180,138,28,35,,
T,2022-07-23 07:55:34,47.57881127,17.86649914,4,145.857,44.431,22.870,138,28,35,,
T,2022-07-23 07:55:35,47.57866630,17.86670424,4,145.773,44.432,22.560,137,28,35,,
T,2022-07-23 07:55:36,47.57851973,17.86691803,4,145.285,44.432,22.390,136,28,35,,
T,2022-07-23 07:55:37,47.57837553,17.86712035,4,144.917,44.432,21.970,137,28,35,,
T,2022-07-23 07:55:38,47.57823226,17.86732327,4,145.155,44.433,21.880,138,27,35,,
T,2022-07-23 07:55:39,47.57808975,17.86752131,4,145.712,44.433,21.640,138,27,35,,
T,2022-07-23 07:55:40,47.57794128,17.86771144,4,145.556,44.434,21.350,139,26,35,,
T,2022-07-23 07:55:41,47.57779298,17.86788898,4,145.286,44.434,21.190,141,27,35,,
T,2022-07-23 07:55:42,47.57764032,17.86805581,4,145.301,44.434,21.310,144,26,35,,
T,2022-07-23 07:55:43,47.57748424,17.86821550,4,145.371,44.435,21.220,147,26,35,,
T,2022-07-23 07:55:44,47.57732498,17.86837429,4,145.122,44.435,21.070,147,27,35,,
T,2022-07-23 07:55:45,47.57716438,17.86851966,4,145.160,44.435,21.000,149,27,35,,
T,2022-07-23 07:55:46,47.57700133,17.86866513,4,144.767,44.436,20.930,150,27,35,,
T,2022-07-23 07:55:47,47.57684677,17.86879960,4,144.449,44.436,19.870,149,27,35,,
T,2022-07-23 07:55:48,47.57666101,17.86891295,4,144.394,44.437,21.430,157,27,35,,
T,2022-07-23 07:55:49,47.57649139,17.86902773,4,144.179,44.437,20.780,156,27,35,,
T,2022-07-23 07:55:50,47.57631479,17.86914579,4,144.344,44.437,21.260,155,26,35,,
T,2022-07-23 07:55:51,47.57614040,17.86926813,4,143.850,44.438,21.660,155,27,35,,
T,2022-07-23 07:55:52,47.57596296,17.86938342,4,143.830,44.438,21.620,155,27,35,,
T,2022-07-23 07:55:53,47.57578487,17.86949955,4,143.980,44.439,21.220,155,27,35,,
T,2022-07-23 07:55:54,47.57561322,17.86961963,4,144.351,44.439,21.090,155,27,35,,
T,2022-07-23 07:55:55,47.57543918,17.86973715,4,144.483,44.440,20.890,155,27,35,,
T,2022-07-23 07:55:56,47.57526908,17.86985763,4,144.392,44.440,21.240,154,27,35,,
T,2022-07-23 07:55:57,47.57509339,17.86998035,4,144.932,44.440,21.450,153,27,35,,
T,2022-07-23 07:55:58,47.57491620,17.87012586,4,144.628,44.441,22.200,150,27,35,,
T,2022-07-23 07:55:59,47.57475309,17.87028087,4,144.229,44.441,21.900,148,27,35,,
T,2022-07-23 07:56:00,47.57458749,17.87044295,4,144.287,44.442,21.660,144,27,35,,
T,2022-07-23 07:56:01,47.57443685,17.87061479,4,144.656,44.442,21.380,141,27,35,,
T,2022-07-23 07:56:02,47.57429372,17.87078731,4,144.513,44.442,20.050,139,27,35,,
T,2022-07-23 07:56:03,47.57416986,17.87095648,4,145.129,44.443,18.100,136,26,35,,
T,2022-07-23 07:56:04,47.57406053,17.87112080,4,145.148,44.443,16.480,135,26,35,,
T,2022-07-23 07:56:05,47.57396541,17.87126164,4,145.071,44.443,14.860,133,27,34,,
T,2022-07-23 07:56:06,47.57387824,17.87140493,4,145.085,44.443,13.790,133,27,34,,
T,2022-07-23 07:56:07,47.57378822,17.87155158,4,145.314,44.444,14.370,131,27,34,,
T,2022-07-23 07:56:08,47.57370394,17.87168465,4,145.234,44.444,14.130,133,27,34,,
T,2022-07-23 07:56:09,47.57362204,17.87181834,4,144.842,44.444,13.140,135,27,34,,
T,2022-07-23 07:56:10,47.57353932,17.87193827,4,144.474,44.444,12.790,136,27,34,,
T,2022-07-23 07:56:11,47.57344950,17.87205383,4,144.583,44.444,13.010,139,27,34,,
T,2022-07-23 07:56:12,47.57335811,17.87217836,4,144.538,44.445,13.770,139,26,34,,
T,2022-07-23 07:56:13,47.57326810,17.87231876,4,144.432,44.445,14.520,131,26,34,,
T,2022-07-23 07:56:14,47.57319571,17.87246596,4,144.076,44.445,14.120,122,26,34,,
T,2022-07-23 07:56:15,47.57312114,17.87261557,4,144.210,44.445,13.900,125,26,34,,
T,2022-07-23 07:56:16,47.57303803,17.87275883,4,143.913,44.445,14.670,131,25,34,,
T,2022-07-23 07:56:17,47.57295130,17.87290157,4,144.101,44.446,14.410,132,25,35,,
T,2022-07-23 07:56:18,47.57286288,17.87304450,4,143.677,44.446,14.140,132,28,35,,
T,2022-07-23 07:56:19,47.57277367,17.87319050,4,144.910,44.446,14.680,134,28,35,,
T,2022-07-23 07:56:20,47.57269350,17.87333879,4,145.031,44.446,14.230,130,28,35,,
T,2022-07-23 07:56:21,47.57260644,17.87348544,4,145.015,44.446,14.610,130,28,35,,
T,2022-07-23 07:56:22,47.57251920,17.87364406,4,144.893,44.447,15.570,129,28,35,,
T,2022-07-23 07:56:23,47.57243549,17.87380580,4,145.171,44.447,15.880,129,28,35,,
T,2022-07-23 07:56:24,47.57235108,17.87397174,4,145.410,44.447,15.860,127,27,35,,
T,2022-07-23 07:56:25,47.57226345,17.87414287,4,145.312,44.447,16.300,126,27,34,,
T,2022-07-23 07:56:26,47.57218080,17.87431590,4,145.629,44.447,16.080,125,27,34,,
T,2022-07-23 07:56:27,47.57210148,17.87448844,4,145.621,44.448,15.620,123,27,34,,
T,2022-07-23 07:56:28,47.57202825,17.87465207,4,145.502,44.448,14.740,122,26,34,,
T,2022-07-23 07:56:29,47.57195958,17.87481288,4,145.238,44.448,13.900,122,25,34,,
T,2022-07-23 07:56:30,47.57189325,17.87497075,4,145.333,44.448,13.730,121,26,34,,
T,2022-07-23 07:56:31,47.57182972,17.87512719,4,145.298,44.448,13.530,120,26,34,,
T,2022-07-23 07:56:32,47.57177152,17.87528610,4,145.578,44.449,13.390,119,26,34,,
T,2022-07-23 07:56:33,47.57171515,17.87544575,4,145.327,44.449,13.920,118,26,34,,
T,2022-07-23 07:56:34,47.57165686,17.87561571,4,145.928,44.449,14.450,117,26,34,,
T,2022-07-23 07:56:35,47.57159617,17.87579375,4,145.863,44.449,15.450,117,26,33,,
T,2022-07-23 07:56:36,47.57153831,17.87596707,4,145.848,44.449,15.310,115,25,33,,
T,2022-07-23 07:56:37,47.57147731,17.87615699,4,146.325,44.449,16.130,117,26,32,,
T,2022-07-23 07:56:38,47.57142144,17.87635077,4,145.689,44.449,16.200,116,26,32,,
T,2022-07-23 07:56:39,47.57134907,17.87655124,4,145.426,44.450,16.980,116,25,32,,
T,2022-07-23 07:56:40,47.57127706,17.87675337,4,145.450,44.450,17.190,119,25,32,,
T,2022-07-23 07:56:41,47.57122101,17.87695184,4,145.327,44.450,16.290,114,25,32,,
T,2022-07-23 07:56:42,47.57116257,17.87713742,4,144.992,44.450,15.810,115,25,32,,
T,2022-07-23 07:56:43,47.57110949,17.87733366,4,145.370,44.450,15.670,114,25,32,,
T,2022-07-23 07:56:44,47.57105566,17.87752169,4,144.922,44.450,15.320,112,25,32,,
T,2022-07-23 07:56:45,47.57100859,17.87770640,4,145.744,44.450,15.000,110,25,32,,
T,2022-07-23 07:56:46,47.57095958,17.87788934,4,145.768,44.451,14.920,110,26,32,,
T,2022-07-23 07:56:47,47.57091938,17.87807600,4,145.668,44.451,14.690,109,26,32,,
T,2022-07-23 07:56:48,47.57087866,17.87825327,4,145.803,44.451,14.410,108,26,32,,
T,2022-07-23 07:56:49,47.57083670,17.87843206,4,145.919,44.451,14.200,108,26,32,,
T,2022-07-23 07:56:50,47.57080275,17.87861415,4,145.616,44.451,14.300,105,26,32,,
T,2022-07-23 07:56:51,47.57076884,17.87879921,4,145.526,44.451,14.340,104,26,33,,
T,2022-07-23 07:56:52,47.57074244,17.87898192,4,145.880,44.451,14.250,104,26,33,,
T,2022-07-23 07:56:53,47.57071797,17.87915982,4,145.669,44.451,14.170,103,26,33,,
T,2022-07-23 07:56:54,47.57069104,17.87934329,4,145.946,44.451,14.360,103,26,33,,
T,2022-07-23 07:56:55,47.57066279,17.87953218,4,146.286,44.451,14.380,100,26,33,,
T,2022-07-23 07:56:56,47.57063896,17.87972046,4,145.895,44.452,14.570,100,25,32,,
T,2022-07-23 07:56:57,47.57061362,17.87991599,4,145.409,44.452,14.980,100,25,32,,
T,2022-07-23 07:56:58,47.57059081,17.88011765,4,145.220,44.452,15.400,99,25,33,,
T,2022-07-23 07:56:59,47.57056552,17.88032939,4,144.539,44.452,15.780,100,25,33,,
T,2022-07-23 07:57:00,47.57054311,17.88054037,4,145.219,44.452,16.230,100,25,33,,
T,2022-07-23 07:57:01,47.57051756,17.88074675,4,145.368,44.452,15.800,100,25,33,,
T,2022-07-23 07:57:02,47.57049606,17.88095386,4,144.219,44.452,15.350,100,26,33,,
T,2022-07-23 07:57:03,47.57046992,17.88115332,4,144.256,44.452,15.010,100,26,33,,
T,2022-07-23 07:57:04,47.57044775,17.88134741,4,144.399,44.452,14.670,100,26,33,,
T,2022-07-23 07:57:05,47.57042820,17.88153374,4,144.966,44.452,14.210,100,26,33,,
T,2022-07-23 07:57:06,47.57040374,17.88171602,4,144.981,44.452,13.930,101,26,34,,
T,2022-07-23 07:57:07,47.57038047,17.88189484,4,144.954,44.452,13.580,100,27,34,,
T,2022-07-23 07:57:08,47.57034801,17.88207267,4,144.771,44.452,13.870,104,26,34,,
T,2022-07-23 07:57:09,47.57031615,17.88225021,4,144.632,44.452,13.810,105,26,34,,
T,2022-07-23 07:57:10,47.57027504,17.88242308,4,144.438,44.453,13.950,112,26,34,,
T,2022-07-23 07:57:11,47.57022245,17.88259079,4,145.374,44.453,13.690,120,26,34,,
T,2022-07-23 07:57:12,47.57015706,17.88274767,4,145.564,44.453,13.200,127,27,34,,
T,2022-07-23 07:57:13,47.57009274,17.88288897,4,145.736,44.453,12.860,127,26,34,,
T,2022-07-23 07:57:14,47.57000410,17.88304218,4,144.951,44.453,14.820,131,27,34,,
