type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-01-23 06:54:51,47.68186658,17.64349283,3.79,114.839,44.175,0.000,,23,33,,
T,2025-01-23 06:54:52,47.68186692,17.64348675,3.79,114.663,44.175,0.000,,24,34,,
T,2025-01-23 06:54:53,47.68187585,17.64348104,3.79,114.221,44.175,1.090,340,24,34,,
T,2025-01-23 06:54:54,47.68188870,17.64347317,3.79,113.670,44.175,1.590,339,24,34,,
T,2025-01-23 06:54:55,47.68190970,17.64345757,3.79,112.882,44.175,2.180,336,24,34,,
T,2025-01-23 06:54:56,47.68193457,17.64343928,3.79,112.598,44.175,2.540,337,26,34,,
T,2025-01-23 06:54:57,47.68197582,17.64340415,3.79,111.507,44.175,4.590,333,28,34,,
T,2025-01-23 06:54:58,47.68204154,17.64335156,3.79,111.860,44.175,5.400,333,28,34,,
T,2025-01-23 06:54:59,47.68208936,17.64331080,3.79,111.611,44.175,6.060,334,28,34,,
T,2025-01-23 06:55:00,47.68214079,17.64326140,3.79,110.877,44.175,7.070,333,28,34,,
T,2025-01-23 06:55:01,47.68220136,17.64321921,3.79,111.536,44.175,7.620,334,28,34,,
T,2025-01-23 06:55:02,47.68226743,17.64317287,3.79,111.169,44.175,7.990,332,28,34,,
T,2025-01-23 06:55:03,47.68234060,17.64312925,3.79,110.573,44.174,8.580,336,28,33,,
T,2025-01-23 06:55:04,47.68241547,17.64307371,3.79,110.906,44.174,9.080,335,26,34,,
T,2025-01-23 06:55:05,47.68248959,17.64302701,3.79,111.047,44.174,9.180,335,28,34,,
T,2025-01-23 06:55:06,47.68255948,17.64296884,3.79,110.529,44.174,9.080,333,28,34,,
T,2025-01-23 06:55:07,47.68262943,17.64291505,3.79,110.157,44.174,8.700,334,28,34,,
T,2025-01-23 06:55:08,47.68270209,17.64287111,3.79,109.554,44.173,8.410,343,28,34,,
T,2025-01-23 06:55:09,47.68277513,17.64283367,3.79,109.601,44.173,8.890,344,28,34,,
T,2025-01-23 06:55:10,47.68285609,17.64279906,3.79,109.162,44.173,9.300,342,27,34,,
T,2025-01-23 06:55:11,47.68294516,17.64275617,3.79,109.307,44.173,9.970,342,27,34,,
T,2025-01-23 06:55:12,47.68303593,17.64271684,3.79,109.504,44.173,10.480,352,28,35,,
T,2025-01-23 06:55:13,47.68312511,17.64265199,3.79,109.409,44.172,11.290,354,29,35,,
T,2025-01-23 06:55:14,47.68321958,17.64257791,3.79,109.144,44.172,11.930,345,28,35,,
T,2025-01-23 06:55:15,47.68331727,17.64250805,3.79,109.021,44.172,12.060,345,28,35,,
T,2025-01-23 06:55:16,47.68341948,17.64242142,3.79,108.090,44.172,12.750,339,28,35,,
T,2025-01-23 06:55:17,47.68352003,17.64232925,3.79,108.275,44.172,13.210,337,28,35,,
T,2025-01-23 06:55:18,47.68362948,17.64224125,3.79,107.775,44.171,13.470,335,28,35,,
T,2025-01-23 06:55:19,47.68373166,17.64215004,3.79,107.284,44.171,13.700,334,28,35,,
T,2025-01-23 06:55:20,47.68385067,17.64206627,3.79,107.545,44.171,13.880,338,29,35,,
T,2025-01-23 06:55:21,47.68396931,17.64196781,3.79,107.094,44.171,14.410,333,29,35,,
T,2025-01-23 06:55:22,47.68408354,17.64187054,3.79,107.100,44.170,14.670,331,28,35,,
T,2025-01-23 06:55:23,47.68419943,17.64176923,4.94,107.177,44.170,14.890,328,27,35,,
T,2025-01-23 06:55:24,47.68430290,17.64167083,7.17,107.016,44.170,14.100,326,27,35,,
T,2025-01-23 06:55:25,47.68438156,17.64161677,6.74,107.085,44.170,12.360,332,27,35,,
T,2025-01-23 06:55:26,47.68449092,17.64155452,7.30,107.003,44.169,12.150,333,27,35,,
T,2025-01-23 06:55:27,47.68460176,17.64152151,5.62,107.176,44.169,11.570,337,24,35,,
T,2025-01-23 06:55:28,47.68468135,17.64148352,5.01,107.092,44.169,10.080,337,22,35,,
T,2025-01-23 06:55:29,47.68477137,17.64143631,4.58,107.670,44.169,9.210,336,21,35,,
T,2025-01-23 06:55:30,47.68483841,17.64138531,4.33,108.154,44.168,7.560,336,22,35,,
T,2025-01-23 06:55:31,47.68489830,17.64134351,4.53,108.537,44.168,6.980,336,23,35,,
T,2025-01-23 06:55:32,47.68495210,17.64131710,4.41,110.787,44.168,5.250,335,23,35,,
T,2025-01-23 06:55:33,47.68499595,17.64129666,4.29,112.876,44.168,4.290,335,27,35,,
T,2025-01-23 06:55:34,47.68503266,17.64128374,4.19,115.577,44.168,3.720,333,28,35,,
T,2025-01-23 06:55:35,47.68505454,17.64127281,4.12,115.435,44.168,2.510,333,28,35,,
T,2025-01-23 06:55:36,47.68506473,17.64126362,4.14,115.598,44.168,1.730,334,28,35,,
T,2025-01-23 06:55:37,47.68507765,17.64125365,4.04,116.021,44.168,1.770,333,28,35,,
T,2025-01-23 06:55:38,47.68508794,17.64124569,4.00,116.164,44.168,1.510,333,27,35,,
T,2025-01-23 06:55:39,47.68510142,17.64123726,4.00,117.126,44.168,1.620,331,27,35,,
T,2025-01-23 06:55:40,47.68511432,17.64122785,3.86,117.989,44.168,1.440,329,26,35,,
T,2025-01-23 06:55:41,47.68512354,17.64122054,3.80,118.420,44.168,0.990,328,25,34,,
T,2025-01-23 06:55:42,47.68512709,17.64121765,3.79,118.214,44.168,0.400,328,24,34,,
T,2025-01-23 06:55:43,47.68513125,17.64121860,3.81,117.734,44.168,0.270,326,24,34,,
T,2025-01-23 06:55:44,47.68513188,17.64122249,4.13,118.371,44.168,0.000,,24,34,,
T,2025-01-23 06:55:45,47.68513229,17.64122499,3.99,118.556,44.168,0.000,,24,34,,
T,2025-01-23 06:55:46,47.68513317,17.64122234,3.98,119.010,44.168,0.000,,24,34,,
T,2025-01-23 06:55:47,47.68513483,17.64121861,4.01,119.269,44.168,0.000,,24,34,,
T,2025-01-23 06:55:48,47.68513617,17.64121889,3.99,118.999,44.168,0.000,,24,34,,
T,2025-01-23 06:55:49,47.68513777,17.64122118,4.06,118.746,44.168,0.000,,23,34,,
T,2025-01-23 06:55:50,47.68513949,17.64122617,4.01,118.235,44.168,0.000,,22,34,,
T,2025-01-23 06:55:51,47.68514051,17.64122998,3.98,118.031,44.168,0.000,,22,34,,
T,2025-01-23 06:55:52,47.68514096,17.64123252,4.05,117.802,44.168,0.000,,21,34,,
T,2025-01-23 06:55:53,47.68514089,17.64123259,4.11,117.509,44.168,0.000,,20,34,,
T,2025-01-23 06:55:54,47.68514100,17.64123336,4.19,117.403,44.168,0.000,,20,34,,
T,2025-01-23 06:55:55,47.68514072,17.64123384,4.06,117.429,44.168,0.000,,20,34,,
T,2025-01-23 06:55:56,47.68514477,17.64122888,3.85,117.622,44.168,0.570,326,21,34,,
T,2025-01-23 06:55:57,47.68515890,17.64121586,3.79,117.880,44.168,1.790,326,21,34,,
T,2025-01-23 06:55:58,47.68517831,17.64119537,3.79,119.307,44.168,2.530,326,23,34,,
T,2025-01-23 06:55:59,47.68520858,17.64116868,3.79,119.647,44.168,3.830,326,23,34,,
T,2025-01-23 06:56:00,47.68524327,17.64113576,3.79,119.313,44.168,4.360,318,24,33,,
T,2025-01-23 06:56:01,47.68527982,17.64110903,3.79,118.740,44.167,4.470,327,25,32,,
T,2025-01-23 06:56:02,47.68533101,17.64110275,3.79,118.538,44.167,5.080,333,26,32,,
T,2025-01-23 06:56:03,47.68537403,17.64107831,3.79,118.023,44.167,5.710,329,26,32,,
T,2025-01-23 06:56:04,47.68542063,17.64104740,3.79,118.439,44.167,5.600,330,27,32,,
T,2025-01-23 06:56:05,47.68546246,17.64101651,3.79,119.017,44.167,5.240,328,28,32,,
T,2025-01-23 06:56:06,47.68549345,17.64099685,3.79,118.739,44.167,4.680,327,28,32,,
T,2025-01-23 06:56:07,47.68552337,17.64097377,3.79,118.447,44.167,4.000,330,28,32,,
T,2025-01-23 06:56:08,47.68554864,17.64095259,3.79,118.180,44.167,3.440,330,28,32,,
T,2025-01-23 06:56:09,47.68557133,17.64093904,3.79,117.471,44.167,2.680,326,28,32,,
T,2025-01-23 06:56:10,47.68558692,17.64092797,3.86,117.516,44.167,1.690,342,28,32,,
T,2025-01-23 06:56:11,47.68559775,17.64091981,3.86,117.413,44.167,1.490,340,19,32,,
T,2025-01-23 06:56:12,47.68560480,17.64091473,3.90,117.570,44.167,0.950,338,17,32,,
T,2025-01-23 06:56:13,47.68561032,17.64091007,4.04,117.606,44.167,0.510,340,18,32,,
T,2025-01-23 06:56:14,47.68561353,17.64091007,4.23,117.574,44.167,0.230,341,18,32,,
T,2025-01-23 06:56:15,47.68561508,17.64090823,4.29,117.581,44.167,0.000,,17,32,,
T,2025-01-23 06:56:16,47.68561506,17.64090818,4.12,117.572,44.167,0.000,,17,32,,
T,2025-01-23 06:56:17,47.68561508,17.64090822,4.08,117.557,44.167,0.000,,14,32,,
T,2025-01-23 06:56:18,47.68561509,17.64090819,4.23,117.555,44.167,0.000,,14,32,,
T,2025-01-23 06:56:19,47.68561508,17.64090824,4.28,117.558,44.167,0.000,,17,32,,
T,2025-01-23 06:56:20,47.68561517,17.64090825,4.09,117.569,44.167,0.000,,16,32,,
T,2025-01-23 06:56:21,47.68561521,17.64090823,3.95,117.585,44.167,0.000,,16,32,,
T,2025-01-23 06:56:22,47.68561512,17.64090824,3.94,117.584,44.167,0.000,,18,33,,
T,2025-01-23 06:56:23,47.68561500,17.64090801,3.82,117.586,44.167,0.000,,17,33,,
T,2025-01-23 06:56:24,47.68561505,17.64090834,3.86,117.581,44.167,0.000,,16,33,,
T,2025-01-23 06:56:25,47.68561517,17.64090836,3.82,117.573,44.167,0.000,,18,33,,
T,2025-01-23 06:56:26,47.68561517,17.64090818,3.89,117.574,44.167,0.000,,16,33,,
T,2025-01-23 06:56:27,47.68561510,17.64090826,3.82,117.566,44.167,0.000,,16,33,,
T,2025-01-23 06:56:28,47.68561518,17.64090829,3.82,117.580,44.167,0.000,,15,33,,
T,2025-01-23 06:56:29,47.68561499,17.64090823,3.82,117.580,44.167,0.000,,17,30,,
T,2025-01-23 06:56:30,47.68561506,17.64090849,3.82,117.579,44.167,0.000,,16,29,,
T,2025-01-23 06:56:31,47.68560778,17.64090258,3.82,117.795,44.167,0.420,328,15,29,,
T,2025-01-23 06:56:32,47.68561247,17.64089838,3.79,118.530,44.167,0.000,,18,28,,
T,2025-01-23 06:56:33,47.68561246,17.64089827,3.79,118.531,44.167,0.000,,21,28,,
T,2025-01-23 06:56:34,47.68561247,17.64089822,3.79,118.537,44.167,0.000,,21,28,,
T,2025-01-23 06:56:35,47.68561251,17.64089821,3.83,118.547,44.167,0.000,,20,28,,
T,2025-01-23 06:56:36,47.68561253,17.64089824,3.94,118.558,44.167,0.000,,20,28,,
T,2025-01-23 06:56:37,47.68561255,17.64089827,4.16,118.569,44.167,0.000,,20,29,,
T,2025-01-23 06:56:38,47.68561254,17.64089830,4.19,118.571,44.167,0.000,,19,29,,
T,2025-01-23 06:56:39,47.68561253,17.64089832,3.86,118.571,44.167,0.000,,17,29,,
T,2025-01-23 06:56:40,47.68561251,17.64089835,3.79,118.571,44.167,0.000,,17,29,,
T,2025-01-23 06:56:41,47.68561238,17.64089952,3.79,119.534,44.167,0.000,,17,30,,
T,2025-01-23 06:56:42,47.68561745,17.64089966,3.79,119.543,44.167,0.630,326,17,30,,
T,2025-01-23 06:56:43,47.68561966,17.64091608,3.79,118.914,44.167,0.000,,16,29,,
T,2025-01-23 06:56:44,47.68562189,17.64092372,3.79,118.580,44.167,0.000,,16,29,,
T,2025-01-23 06:56:45,47.68562319,17.64092978,3.79,118.198,44.167,0.000,,17,29,,
T,2025-01-23 06:56:46,47.68562521,17.64093449,3.79,117.960,44.167,0.000,,16,29,,
T,2025-01-23 06:56:47,47.68562834,17.64093802,3.79,117.573,44.167,0.000,,16,29,,
T,2025-01-23 06:56:48,47.68563610,17.64093968,3.79,117.407,44.167,0.000,,16,29,,
T,2025-01-23 06:56:49,47.68564218,17.64093877,3.79,117.377,44.167,0.000,,16,29,,
T,2025-01-23 06:56:50,47.68564746,17.64093668,3.87,117.255,44.167,0.000,,16,28,,
T,2025-01-23 06:56:51,47.68565165,17.64093556,4.04,117.635,44.167,0.240,325,17,27,,
T,2025-01-23 06:56:52,47.68565374,17.64093668,4.12,117.656,44.167,0.000,,17,27,,
T,2025-01-23 06:56:53,47.68565432,17.64093469,4.56,117.709,44.167,0.210,324,17,27,,
T,2025-01-23 06:56:54,47.68565144,17.64093454,4.73,117.777,44.167,0.000,,17,27,,
T,2025-01-23 06:56:55,47.68565132,17.64093292,4.72,117.588,44.167,0.000,,17,27,,
T,2025-01-23 06:56:56,47.68565192,17.64093309,4.54,117.631,44.167,0.000,,17,27,,
T,2025-01-23 06:56:57,47.68565272,17.64093677,4.37,117.004,44.167,0.000,,17,27,,
T,2025-01-23 06:56:58,47.68565164,17.64093741,4.08,117.147,44.167,0.000,,18,27,,
T,2025-01-23 06:56:59,47.68565022,17.64093689,3.80,117.130,44.167,0.000,,19,27,,
T,2025-01-23 06:57:00,47.68564904,17.64093647,3.79,117.075,44.167,0.000,,19,27,,
T,2025-01-23 06:57:01,47.68564802,17.64093564,3.79,116.994,44.167,0.000,,20,27,,
T,2025-01-23 06:57:02,47.68564857,17.64093497,3.79,117.141,44.167,0.000,,20,28,,
T,2025-01-23 06:57:03,47.68564925,17.64093485,3.79,116.829,44.167,0.320,325,20,28,,
T,2025-01-23 06:57:04,47.68564387,17.64093699,3.79,116.364,44.167,0.000,,20,28,,
T,2025-01-23 06:57:05,47.68564224,17.64093495,3.79,114.881,44.167,0.220,325,19,28,,
T,2025-01-23 06:57:06,47.68563567,17.64093355,3.79,113.566,44.167,0.000,,19,28,,
T,2025-01-23 06:57:07,47.68563253,17.64093348,3.79,112.360,44.167,0.270,325,16,28,,
T,2025-01-23 06:57:08,47.68563116,17.64093448,3.88,112.074,44.167,0.180,325,16,29,,
T,2025-01-23 06:57:09,47.68562622,17.64093926,3.86,111.158,44.167,0.000,,16,29,,
T,2025-01-23 06:57:10,47.68562227,17.64094006,3.92,110.204,44.167,0.000,,16,29,,
T,2025-01-23 06:57:11,47.68562029,17.64094076,3.89,109.723,44.167,0.000,,16,29,,
T,2025-01-23 06:57:12,47.68561726,17.64094097,3.79,109.507,44.167,0.000,,16,29,,
T,2025-01-23 06:57:13,47.68561477,17.64094115,3.80,109.210,44.167,0.000,,15,29,,
T,2025-01-23 06:57:14,47.68561275,17.64093988,3.86,108.546,44.167,0.000,,16,29,,
T,2025-01-23 06:57:15,47.68561251,17.64093689,3.84,108.362,44.167,0.000,,16,29,,
T,2025-01-23 06:57:16,47.68561192,17.64093563,3.83,108.007,44.167,0.000,,17,29,,
T,2025-01-23 06:57:17,47.68561143,17.64093447,3.79,107.864,44.167,0.000,,17,29,,
T,2025-01-23 06:57:18,47.68560941,17.64093393,3.79,107.548,44.167,0.000,,18,29,,
T,2025-01-23 06:57:19,47.68560838,17.64093393,3.79,107.360,44.167,0.000,,18,29,,
T,2025-01-23 06:57:20,47.68560832,17.64093358,3.79,107.291,44.167,0.000,,18,30,,
T,2025-01-23 06:57:21,47.68560946,17.64093254,3.79,107.428,44.167,0.000,,19,30,,
T,2025-01-23 06:57:22,47.68561094,17.64093030,3.79,107.164,44.167,0.000,,20,29,,
T,2025-01-23 06:57:23,47.68561259,17.64092725,3.79,107.406,44.167,0.000,,20,29,,
T,2025-01-23 06:57:24,47.68561300,17.64092603,3.79,106.932,44.167,0.000,,19,29,,
T,2025-01-23 06:57:25,47.68561478,17.64092349,3.79,107.887,44.167,0.000,,20,29,,
T,2025-01-23 06:57:26,47.68561673,17.64092492,3.79,107.388,44.167,0.000,,20,29,,
T,2025-01-23 06:57:27,47.68561624,17.64092734,3.79,106.872,44.167,0.000,,21,29,,
T,2025-01-23 06:57:28,47.68561603,17.64093008,3.79,106.196,44.167,0.000,,21,29,,
T,2025-01-23 06:57:29,47.68561617,17.64093092,3.79,106.473,44.167,0.000,,20,29,,
T,2025-01-23 06:57:30,47.68561493,17.64093445,3.79,105.598,44.167,0.000,,20,29,,
T,2025-01-23 06:57:31,47.68561423,17.64093618,3.80,105.533,44.167,0.000,,20,29,,
T,2025-01-23 06:57:32,47.68561403,17.64093655,3.85,105.572,44.167,0.000,,20,29,,
T,2025-01-23 06:57:33,47.68561377,17.64093718,3.83,105.480,44.167,0.000,,20,29,,
T,2025-01-23 06:57:34,47.68561361,17.64093735,3.80,105.489,44.167,0.000,,19,30,,
T,2025-01-23 06:57:35,47.68561356,17.64093734,3.85,105.504,44.167,0.000,,19,30,,
T,2025-01-23 06:57:36,47.68561338,17.64093604,3.85,105.147,44.167,0.000,,19,30,,
T,2025-01-23 06:57:37,47.68561323,17.64093416,4.26,105.531,44.167,0.000,,19,31,,
T,2025-01-23 06:57:38,47.68561540,17.64092698,4.21,106.128,44.167,0.000,,21,31,,
T,2025-01-23 06:57:39,47.68561704,17.64092345,4.27,106.834,44.167,0.150,325,21,30,,
T,2025-01-23 06:57:40,47.68561890,17.64091725,4.19,107.425,44.167,0.000,,22,30,,
T,2025-01-23 06:57:41,47.68561956,17.64091178,4.22,108.233,44.167,0.000,,22,30,,
T,2025-01-23 06:57:42,47.68562145,17.64090738,4.35,108.965,44.167,0.000,,22,30,,
T,2025-01-23 06:57:43,47.68562171,17.64090541,4.39,109.155,44.167,0.000,,22,30,,
T,2025-01-23 06:57:44,47.68562149,17.64090411,4.48,109.330,44.167,0.000,,21,30,,
T,2025-01-23 06:57:45,47.68562014,17.64090067,4.58,109.610,44.167,0.000,,21,30,,
T,2025-01-23 06:57:46,47.68561907,17.64089779,4.55,109.833,44.167,0.000,,21,30,,
T,2025-01-23 06:57:47,47.68561833,17.64089741,4.17,110.093,44.167,0.000,,21,30,,
T,2025-01-23 06:57:48,47.68561824,17.64089951,3.86,109.562,44.167,0.000,,20,30,,
T,2025-01-23 06:57:49,47.68561783,17.64090049,3.96,110.469,44.167,0.000,,21,30,,
T,2025-01-23 06:57:50,47.68561695,17.64090607,3.92,109.643,44.167,0.000,,22,30,,
T,2025-01-23 06:57:51,47.68561649,17.64091035,3.91,110.396,44.167,0.000,,22,30,,
T,2025-01-23 06:57:52,47.68561610,17.64090793,3.92,111.133,44.167,0.000,,22,30,,
T,2025-01-23 06:57:53,47.68561751,17.64090538,4.28,111.420,44.167,0.000,,21,30,,
T,2025-01-23 06:57:54,47.68561616,17.64090669,4.25,110.677,44.167,0.000,,21,30,,
T,2025-01-23 06:57:55,47.68561586,17.64090750,4.36,110.685,44.167,0.000,,20,30,,
T,2025-01-23 06:57:56,47.68561597,17.64090682,4.49,110.612,44.167,0.000,,20,30,,
T,2025-01-23 06:57:57,47.68561509,17.64090653,4.38,110.714,44.167,0.000,,20,30,,
T,2025-01-23 06:57:58,47.68561297,17.64090557,4.14,110.445,44.167,0.000,,18,30,,
T,2025-01-23 06:57:59,47.68561193,17.64090480,4.04,110.426,44.167,0.000,,20,30,,
T,2025-01-23 06:58:00,47.68561189,17.64090369,3.94,110.630,44.167,0.000,,21,30,,
T,2025-01-23 06:58:01,47.68561197,17.64090367,3.93,110.526,44.167,0.000,,20,30,,
T,2025-01-23 06:58:02,47.68563244,17.64088812,3.82,110.893,44.167,2.320,329,20,30,,
T,2025-01-23 06:58:03,47.68565909,17.64087085,3.79,110.972,44.167,2.990,336,20,30,,
T,2025-01-23 06:58:04,47.68569628,17.64084666,3.79,111.648,44.166,4.380,333,20,29,,
T,2025-01-23 06:58:05,47.68575121,17.64081269,3.79,110.640,44.166,5.230,332,20,29,,
T,2025-01-23 06:58:06,47.68579926,17.64078877,3.79,109.510,44.166,5.590,330,22,29,,
T,2025-01-23 06:58:07,47.68584269,17.64075101,3.79,111.001,44.166,5.140,332,21,30,,
T,2025-01-23 06:58:08,47.68588160,17.64069883,3.79,113.010,44.166,5.140,328,22,29,,
T,2025-01-23 06:58:09,47.68591784,17.64063621,3.79,114.390,44.166,5.430,319,24,29,,
T,2025-01-23 06:58:10,47.68594465,17.64056959,3.89,116.836,44.166,5.200,314,24,29,,
T,2025-01-23 06:58:11,47.68595210,17.64050928,4.10,115.741,44.166,4.700,307,25,28,,
T,2025-01-23 06:58:12,47.68593990,17.64045671,3.79,114.805,44.166,4.090,297,26,29,,
T,2025-01-23 06:58:13,47.68591318,17.64039232,3.79,112.901,44.166,4.390,290,27,30,,
T,2025-01-23 06:58:14,47.68590299,17.64030828,3.79,112.876,44.166,4.980,284,28,32,,
T,2025-01-23 06:58:15,47.68590441,17.64023784,3.79,113.092,44.166,5.450,282,29,32,,
T,2025-01-23 06:58:16,47.68585737,17.64013532,3.79,112.708,44.166,6.480,276,29,32,,
T,2025-01-23 06:58:17,47.68582252,17.64003044,3.79,113.306,44.166,6.880,273,29,32,,
T,2025-01-23 06:58:18,47.68578985,17.63991734,3.79,112.336,44.166,7.480,268,28,32,,
T,2025-01-23 06:58:19,47.68574969,17.63981310,3.79,113.206,44.166,7.680,263,27,32,,
T,2025-01-23 06:58:20,47.68571158,17.63971734,3.79,112.815,44.166,7.620,258,24,32,,
T,2025-01-23 06:58:21,47.68567666,17.63962465,3.79,113.172,44.167,7.500,256,19,32,,
T,2025-01-23 06:58:22,47.68564583,17.63953324,3.79,112.634,44.167,7.150,254,19,32,,
T,2025-01-23 06:58:23,47.68562313,17.63945089,3.79,111.396,44.167,6.830,253,18,32,,
T,2025-01-23 06:58:24,47.68558043,17.63938522,3.79,112.301,44.167,6.460,246,23,32,,
T,2025-01-23 06:58:25,47.68556029,17.63930781,3.79,112.181,44.167,6.270,245,25,32,,
T,2025-01-23 06:58:26,47.68553474,17.63923787,3.79,112.746,44.167,5.610,244,26,32,,
T,2025-01-23 06:58:27,47.68551321,17.63918272,3.79,113.251,44.167,4.880,242,27,32,,
T,2025-01-23 06:58:28,47.68549827,17.63913928,3.79,113.706,44.167,4.040,240,27,32,,
T,2025-01-23 06:58:29,47.68548924,17.63910574,3.79,113.459,44.167,2.750,235,28,32,,
T,2025-01-23 06:58:30,47.68548041,17.63908555,3.79,113.889,44.167,1.370,232,28,32,,
T,2025-01-23 06:58:31,47.68547592,17.63908817,3.79,113.846,44.167,0.220,232,24,32,,
T,2025-01-23 06:58:32,47.68547564,17.63908663,3.79,113.974,44.167,0.240,228,21,32,,
T,2025-01-23 06:58:33,47.68547392,17.63908493,3.93,113.473,44.167,0.000,,19,32,,
T,2025-01-23 06:58:34,47.68547316,17.63908298,3.96,112.545,44.167,0.000,,19,32,,
T,2025-01-23 06:58:35,47.68547297,17.63908129,3.97,112.835,44.167,0.000,,20,32,,
T,2025-01-23 06:58:36,47.68547248,17.63908028,3.97,112.846,44.167,0.000,,18,31,,
T,2025-01-23 06:58:37,47.68547325,17.63907956,3.97,113.009,44.167,0.000,,18,31,,
T,2025-01-23 06:58:38,47.68547373,17.63907930,3.99,113.038,44.167,0.000,,18,31,,
T,2025-01-23 06:58:39,47.68547428,17.63907822,3.89,113.074,44.167,0.000,,19,30,,
T,2025-01-23 06:58:40,47.68547468,17.63907806,3.79,113.114,44.167,0.000,,19,30,,
T,2025-01-23 06:58:41,47.68547452,17.63907768,3.79,113.185,44.167,0.000,,18,30,,
T,2025-01-23 06:58:42,47.68547449,17.63907837,3.79,113.348,44.167,0.000,,20,30,,
T,2025-01-23 06:58:43,47.68547479,17.63907896,3.79,113.374,44.167,0.000,,21,29,,
T,2025-01-23 06:58:44,47.68547507,17.63907867,3.79,113.418,44.167,0.000,,20,28,,
T,2025-01-23 06:58:45,47.68547524,17.63907845,3.79,113.420,44.167,0.000,,19,27,,
T,2025-01-23 06:58:46,47.68547545,17.63907794,3.79,113.471,44.167,0.000,,19,27,,
T,2025-01-23 06:58:47,47.68547561,17.63907770,3.79,113.473,44.167,0.000,,18,27,,
T,2025-01-23 06:58:48,47.68547575,17.63907728,3.82,113.456,44.167,0.000,,17,27,,
T,2025-01-23 06:58:49,47.68547591,17.63907635,10.11,113.468,44.167,0.000,,16,25,,
T,2025-01-23 06:58:50,47.68547605,17.63907602,10.11,113.464,44.167,0.000,,17,24,,
T,2025-01-23 06:58:51,47.68547610,17.63907581,10.12,113.470,44.167,0.000,,18,24,,
T,2025-01-23 06:58:52,47.68547616,17.63907572,10.13,113.467,44.167,0.000,,18,24,,
T,2025-01-23 06:58:53,47.68547588,17.63907547,10.12,113.519,44.167,0.000,,18,24,,
T,2025-01-23 06:58:54,47.68546619,17.63906390,10.07,113.690,44.167,1.270,204,18,24,,
T,2025-01-23 06:58:55,47.68544490,17.63904677,10.08,114.751,44.167,2.390,206,18,24,,
T,2025-01-23 06:58:56,47.68542444,17.63902102,10.09,114.640,44.167,2.630,207,18,23,,
T,2025-01-23 06:58:57,47.68539687,17.63899022,10.22,114.589,44.167,3.350,206,18,23,,
T,2025-01-23 06:58:58,47.68536193,17.63890648,10.23,113.871,44.167,5.090,210,18,23,,
T,2025-01-23 06:58:59,47.68534087,17.63883003,10.35,114.807,44.167,5.170,218,18,23,,
T,2025-01-23 06:59:00,47.68531507,17.63875060,10.31,114.652,44.167,6.080,222,19,23,,
T,2025-01-23 06:59:01,47.68529544,17.63867084,10.26,113.358,44.167,6.400,226,18,23,,
T,2025-01-23 06:59:02,47.68525106,17.63860660,10.27,114.590,44.168,6.710,228,18,23,,
T,2025-01-23 06:59:03,47.68520392,17.63854376,10.33,115.542,44.168,5.840,227,18,22,,
T,2025-01-23 06:59:04,47.68518497,17.63848079,10.33,114.952,44.168,5.500,229,18,22,,
T,2025-01-23 06:59:05,47.68516916,17.63841686,10.38,113.690,44.168,4.890,230,18,22,,
T,2025-01-23 06:59:06,47.68516330,17.63836636,10.38,113.372,44.168,4.220,236,17,22,,
T,2025-01-23 06:59:07,47.68515659,17.63832254,10.46,113.781,44.168,3.840,236,18,22,,
T,2025-01-23 06:59:08,47.68513353,17.63829268,10.49,114.217,44.168,3.430,233,19,22,,
T,2025-01-23 06:59:09,47.68511709,17.63826197,10.43,114.935,44.168,2.690,231,19,22,,
T,2025-01-23 06:59:10,47.68510947,17.63823921,10.40,114.556,44.168,1.980,229,19,22,,
T,2025-01-23 06:59:11,47.68510641,17.63823115,10.41,115.299,44.168,0.770,229,19,22,,
T,2025-01-23 06:59:12,47.68510816,17.63823166,10.42,115.536,44.168,0.190,228,20,23,,
T,2025-01-23 06:59:13,47.68510796,17.63822917,10.42,116.330,44.168,0.260,229,20,24,,
T,2025-01-23 06:59:14,47.68510675,17.63822623,10.38,116.935,44.168,0.250,228,21,25,,
T,2025-01-23 06:59:15,47.68510592,17.63822208,10.58,116.921,44.168,0.170,228,22,25,,
T,2025-01-23 06:59:16,47.68510835,17.63821342,10.82,117.296,44.168,0.000,,22,26,,
T,2025-01-23 06:59:17,47.68510864,17.63821277,10.85,117.569,44.168,0.000,,23,26,,
T,2025-01-23 06:59:18,47.68510754,17.63821139,10.86,117.630,44.168,0.000,,21,27,,
T,2025-01-23 06:59:19,47.68510620,17.63821129,10.87,117.590,44.168,0.000,,21,27,,
T,2025-01-23 06:59:20,47.68510681,17.63820908,10.91,117.798,44.168,0.000,,22,27,,
T,2025-01-23 06:59:21,47.68510849,17.63820693,10.83,117.803,44.168,0.000,,22,27,,
T,2025-01-23 06:59:22,47.68510764,17.63820695,10.76,117.777,44.168,0.000,,22,27,,
T,2025-01-23 06:59:23,47.68510772,17.63820448,10.73,117.817,44.168,0.000,,20,27,,
T,2025-01-23 06:59:24,47.68510732,17.63820313,10.74,117.682,44.168,0.000,,21,27,,
T,2025-01-23 06:59:25,47.68510711,17.63820229,10.81,117.932,44.168,0.000,,17,27,,
T,2025-01-23 06:59:26,47.68510570,17.63820174,10.85,117.918,44.168,0.000,,18,27,,
