type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-08-31 09:59:23,47.47455666,19.12619119,12,124.825,43.723,18.640,136,17,18,,
T,2022-08-31 09:59:24,47.47444891,19.12638522,12,125.499,43.722,18.990,135,17,18,,
T,2022-08-31 09:59:25,47.47431571,19.12655696,11,124.853,43.722,20.110,136,17,18,,
T,2022-08-31 09:59:26,47.47417404,19.12674334,11,125.882,43.722,20.780,137,17,18,,
T,2022-08-31 09:59:27,47.47403427,19.12693946,11,126.196,43.721,21.220,136,16,18,,
T,2022-08-31 09:59:28,47.47388135,19.12711254,11,126.380,43.721,21.550,138,16,18,,
T,2022-08-31 09:59:29,47.47373840,19.12728593,11,126.563,43.721,21.190,138,16,18,,
T,2022-08-31 09:59:30,47.47358199,19.12748433,11,126.281,43.720,22.760,138,16,18,,
T,2022-08-31 09:59:31,47.47344622,19.12772060,11,126.015,43.720,22.360,137,16,18,,
T,2022-08-31 09:59:32,47.47331300,19.12795618,11,125.678,43.719,22.540,136,16,18,,
T,2022-08-31 09:59:33,47.47317035,19.12814995,11,125.611,43.719,21.580,137,16,18,,
T,2022-08-31 09:59:34,47.47304243,19.12835552,11,124.613,43.719,22.250,137,15,18,,
T,2022-08-31 09:59:35,47.47289888,19.12856919,11,126.653,43.718,22.120,136,16,18,,
T,2022-08-31 09:59:36,47.47275161,19.12874107,12,127.304,43.718,21.960,137,16,18,,
T,2022-08-31 09:59:37,47.47262998,19.12897217,12,127.016,43.718,21.900,133,15,18,,
T,2022-08-31 09:59:38,47.47250086,19.12918059,12,128.441,43.717,21.870,133,15,18,,
T,2022-08-31 09:59:39,47.47236366,19.12941724,12,127.335,43.717,23.270,132,15,18,,
T,2022-08-31 09:59:40,47.47221626,19.12960222,12,126.710,43.717,21.620,133,16,18,,
T,2022-08-31 09:59:41,47.47208155,19.12981404,12,127.849,43.716,21.660,133,14,18,,
T,2022-08-31 09:59:42,47.47194541,19.13003368,12,127.082,43.716,21.890,130,15,18,,
T,2022-08-31 09:59:43,47.47181415,19.13025474,12,128.047,43.715,22.460,130,16,18,,
T,2022-08-31 09:59:44,47.47170221,19.13050411,12,128.103,43.715,21.920,129,16,18,,
T,2022-08-31 09:59:45,47.47157151,19.13072176,12,128.149,43.715,22.230,129,16,18,,
T,2022-08-31 09:59:46,47.47145289,19.13096786,12,128.341,43.714,21.890,128,15,18,,
T,2022-08-31 09:59:47,47.47132709,19.13118383,12,128.327,43.714,22.100,128,15,19,,
T,2022-08-31 09:59:48,47.47119158,19.13139405,12,128.213,43.713,21.900,129,15,19,,
T,2022-08-31 09:59:49,47.47107694,19.13165108,13,128.038,43.713,22.070,128,14,19,,
T,2022-08-31 09:59:50,47.47097249,19.13188245,13,127.131,43.713,21.530,128,15,19,,
T,2022-08-31 09:59:51,47.47085514,19.13209310,13,126.372,43.712,21.480,128,15,20,,
T,2022-08-31 09:59:52,47.47074387,19.13231294,14,127.026,43.712,21.300,127,16,20,,
T,2022-08-31 09:59:53,47.47063189,19.13253932,13,127.061,43.712,21.540,127,16,20,,
T,2022-08-31 09:59:54,47.47053149,19.13277234,13,127.425,43.711,21.260,126,15,20,,
T,2022-08-31 09:59:55,47.47038920,19.13298987,12,126.482,43.711,21.200,128,15,20,,
T,2022-08-31 09:59:56,47.47030110,19.13322089,12,127.949,43.710,20.220,127,14,20,,
T,2022-08-31 09:59:57,47.47018962,19.13341936,12,127.523,43.710,20.360,127,15,20,,
T,2022-08-31 09:59:58,47.47002996,19.13361346,12,127.208,43.710,21.060,130,15,20,,
T,2022-08-31 09:59:59,47.46997635,19.13386737,13,127.995,43.709,20.180,125,15,20,,
T,2022-08-31 10:00:00,47.46994090,19.13409172,12,126.850,43.709,17.770,123,15,20,,
T,2022-08-31 10:00:01,47.46982941,19.13428594,12,127.884,43.709,18.660,124,15,20,,
T,2022-08-31 10:00:02,47.46973035,19.13449360,12,126.594,43.708,18.560,124,15,19,,
T,2022-08-31 10:00:03,47.46961780,19.13473229,12,125.341,43.708,19.280,124,13,19,,
T,2022-08-31 10:00:04,47.46953013,19.13488857,12,125.825,43.708,17.220,125,14,19,,
T,2022-08-31 10:00:05,47.46942281,19.13509950,12,125.556,43.707,17.190,126,14,19,,
T,2022-08-31 10:00:06,47.46932258,19.13527152,13,124.966,43.707,17.280,127,13,18,,
T,2022-08-31 10:00:07,47.46925258,19.13542310,12,125.584,43.707,15.860,126,13,18,,
T,2022-08-31 10:00:08,47.46921319,19.13562363,12,124.510,43.707,16.090,123,13,18,,
T,2022-08-31 10:00:09,47.46913008,19.13578737,12,124.278,43.706,15.660,124,14,18,,
T,2022-08-31 10:00:10,47.46901331,19.13593978,12,124.003,43.706,16.090,126,14,17,,
T,2022-08-31 10:00:11,47.46893840,19.13610618,12,123.063,43.706,15.460,123,14,17,,
T,2022-08-31 10:00:12,47.46886070,19.13626277,11,122.979,43.705,15.560,124,14,18,,
T,2022-08-31 10:00:13,47.46878810,19.13641747,12,122.344,43.705,15.210,125,15,18,,
T,2022-08-31 10:00:14,47.46872857,19.13656103,12,123.478,43.705,13.210,125,16,18,,
T,2022-08-31 10:00:15,47.46866235,19.13672120,12,122.363,43.705,13.420,127,15,18,,
T,2022-08-31 10:00:16,47.46857511,19.13684072,12,122.068,43.704,13.360,128,15,19,,
T,2022-08-31 10:00:17,47.46848889,19.13698728,13,121.489,43.704,13.680,129,16,19,,
T,2022-08-31 10:00:18,47.46841999,19.13709653,12,122.881,43.704,11.730,129,17,18,,
T,2022-08-31 10:00:19,47.46834925,19.13720533,12,121.394,43.704,11.900,129,16,18,,
T,2022-08-31 10:00:20,47.46828019,19.13731121,12,119.971,43.704,11.100,130,15,18,,
T,2022-08-31 10:00:21,47.46819605,19.13739374,12,121.784,43.703,11.200,132,15,18,,
T,2022-08-31 10:00:22,47.46813973,19.13751221,12,121.469,43.703,11.090,131,14,19,,
T,2022-08-31 10:00:23,47.46807857,19.13762359,12,121.565,43.703,10.060,129,13,19,,
T,2022-08-31 10:00:24,47.46801932,19.13772012,12,122.668,43.703,9.970,132,13,19,,
T,2022-08-31 10:00:25,47.46796497,19.13782727,12,120.953,43.703,10.060,132,14,19,,
T,2022-08-31 10:00:26,47.46791769,19.13795325,12,119.880,43.703,9.730,127,14,19,,
T,2022-08-31 10:00:27,47.46785646,19.13806131,12,119.938,43.702,10.490,127,16,19,,
T,2022-08-31 10:00:28,47.46781066,19.13817692,12,120.135,43.702,10.370,122,16,19,,
T,2022-08-31 10:00:29,47.46775102,19.13828421,12,119.887,43.702,10.320,127,16,19,,
T,2022-08-31 10:00:30,47.46768126,19.13838112,13,119.375,43.702,10.340,130,15,19,,
T,2022-08-31 10:00:31,47.46763971,19.13847927,13,118.990,43.702,8.940,127,15,19,,
T,2022-08-31 10:00:32,47.46754671,19.13857343,13,118.047,43.701,10.610,131,15,19,,
T,2022-08-31 10:00:33,47.46748454,19.13865792,13,118.235,43.701,10.440,128,15,18,,
T,2022-08-31 10:00:34,47.46746164,19.13879858,13,119.348,43.701,10.160,122,13,17,,
T,2022-08-31 10:00:35,47.46738842,19.13888446,14,119.038,43.701,10.570,129,12,17,,
T,2022-08-31 10:00:36,47.46739787,19.13903163,13,121.524,43.701,10.050,120,11,17,,
T,2022-08-31 10:00:37,47.46733633,19.13913776,14,121.323,43.701,10.300,124,11,17,,
T,2022-08-31 10:00:38,47.46727824,19.13928176,12,119.563,43.700,10.090,124,12,17,,
T,2022-08-31 10:00:39,47.46726033,19.13939256,12,118.223,43.700,10.440,120,13,17,,
T,2022-08-31 10:00:40,47.46718880,19.13951804,12,118.774,43.700,11.050,118,13,17,,
T,2022-08-31 10:00:41,47.46715226,19.13972391,13,113.688,43.700,12.160,114,14,18,,
T,2022-08-31 10:00:42,47.46710770,19.13983955,13,112.732,43.700,10.830,115,15,18,,
T,2022-08-31 10:00:43,47.46706820,19.13996889,13,113.549,43.699,10.830,116,15,19,,
T,2022-08-31 10:00:44,47.46702816,19.14006737,13,114.216,43.699,9.920,119,16,19,,
T,2022-08-31 10:00:45,47.46697577,19.14018344,12,115.260,43.699,10.840,122,16,19,,
T,2022-08-31 10:00:46,47.46690867,19.14030143,12,117.655,43.699,10.780,123,16,19,,
T,2022-08-31 10:00:47,47.46689890,19.14041155,12,117.307,43.699,10.210,122,16,19,,
T,2022-08-31 10:00:48,47.46683238,19.14056118,12,115.574,43.698,11.380,124,17,19,,
T,2022-08-31 10:00:49,47.46678588,19.14069915,13,114.911,43.698,11.230,122,17,19,,
T,2022-08-31 10:00:50,47.46671766,19.14078212,14,115.082,43.698,10.440,127,15,19,,
T,2022-08-31 10:00:51,47.46663182,19.14089730,14,113.997,43.698,11.410,129,16,19,,
T,2022-08-31 10:00:52,47.46663617,19.14101124,14,114.519,43.698,9.710,117,15,18,,
T,2022-08-31 10:00:53,47.46660450,19.14115246,15,116.767,43.697,10.470,116,16,18,,
T,2022-08-31 10:00:54,47.46655665,19.14122603,14,116.335,43.697,9.720,123,14,18,,
T,2022-08-31 10:00:55,47.46654660,19.14132628,14,117.394,43.697,9.500,116,14,18,,
T,2022-08-31 10:00:56,47.46648098,19.14137316,13,117.736,43.697,8.780,126,15,18,,
T,2022-08-31 10:00:57,47.46643685,19.14150475,14,117.790,43.697,9.700,122,16,18,,
T,2022-08-31 10:00:58,47.46639473,19.14170188,14,116.333,43.697,11.630,115,16,18,,
T,2022-08-31 10:00:59,47.46633708,19.14192980,14,115.508,43.696,13.480,115,15,18,,
T,2022-08-31 10:01:00,47.46635377,19.14205460,14,116.273,43.696,10.950,108,16,18,,
T,2022-08-31 10:01:01,47.46625738,19.14210762,13,117.658,43.696,10.400,125,16,18,,
T,2022-08-31 10:01:02,47.46621778,19.14228265,13,117.175,43.696,11.720,116,15,17,,
T,2022-08-31 10:01:03,47.46613840,19.14233421,13,117.283,43.696,10.180,127,16,17,,
T,2022-08-31 10:01:04,47.46604648,19.14244601,14,116.481,43.695,11.350,129,16,17,,
T,2022-08-31 10:01:05,47.46596957,19.14257179,13,116.281,43.695,11.630,129,16,17,,
T,2022-08-31 10:01:06,47.46594041,19.14264955,14,117.301,43.695,9.770,127,16,17,,
T,2022-08-31 10:01:07,47.46596385,19.14279810,14,116.634,43.695,9.830,111,15,17,,
T,2022-08-31 10:01:08,47.46591155,19.14293697,14,116.591,43.695,10.610,118,15,17,,
T,2022-08-31 10:01:09,47.46586534,19.14302936,13,115.805,43.694,9.740,119,15,17,,
T,2022-08-31 10:01:10,47.46581951,19.14318912,13,115.400,43.694,11.070,116,15,17,,
T,2022-08-31 10:01:11,47.46576692,19.14326935,13,114.622,43.694,9.680,121,16,18,,
T,2022-08-31 10:01:12,47.46567633,19.14338873,13,115.535,43.694,10.940,126,17,18,,
T,2022-08-31 10:01:13,47.46562860,19.14345105,12,116.333,43.694,9.320,126,17,18,,
T,2022-08-31 10:01:14,47.46560038,19.14364609,12,115.636,43.693,10.860,116,17,18,,
T,2022-08-31 10:01:15,47.46560252,19.14381263,11,116.193,43.693,10.850,112,17,18,,
T,2022-08-31 10:01:16,47.46557391,19.14391514,12,118.571,43.693,10.010,113,17,18,,
T,2022-08-31 10:01:17,47.46551955,19.14406342,12,116.962,43.693,10.810,115,15,18,,
T,2022-08-31 10:01:18,47.46551206,19.14421693,11,115.326,43.693,10.400,109,14,18,,
T,2022-08-31 10:01:19,47.46550391,19.14433260,11,114.261,43.692,9.740,109,14,18,,
T,2022-08-31 10:01:20,47.46542527,19.14444814,11,114.610,43.692,10.740,117,14,18,,
T,2022-08-31 10:01:21,47.46536749,19.14453093,12,115.451,43.692,9.250,122,14,18,,
T,2022-08-31 10:01:22,47.46529252,19.14461952,12,114.968,43.692,9.800,127,14,18,,
T,2022-08-31 10:01:23,47.46524739,19.14471229,11,116.132,43.692,9.800,128,15,18,,
T,2022-08-31 10:01:24,47.46522291,19.14484636,12,117.385,43.692,9.880,120,16,18,,
T,2022-08-31 10:01:25,47.46515274,19.14493806,12,117.078,43.691,9.790,127,15,18,,
T,2022-08-31 10:01:26,47.46507330,19.14501874,11,117.965,43.691,10.090,128,16,18,,
T,2022-08-31 10:01:27,47.46499910,19.14509135,11,115.687,43.691,9.670,128,16,18,,
T,2022-08-31 10:01:28,47.46496960,19.14521915,11,117.174,43.691,9.750,124,16,18,,
T,2022-08-31 10:01:29,47.46492087,19.14535264,11,116.791,43.691,10.020,123,16,18,,
T,2022-08-31 10:01:30,47.46488039,19.14546842,11,119.475,43.691,10.060,122,15,17,,
T,2022-08-31 10:01:31,47.46484833,19.14561688,11,117.684,43.690,10.120,118,15,17,,
T,2022-08-31 10:01:32,47.46481948,19.14574168,11,117.314,43.690,9.950,117,15,17,,
T,2022-08-31 10:01:33,47.46474598,19.14584351,12,116.337,43.690,10.270,124,15,17,,
T,2022-08-31 10:01:34,47.46465215,19.14590966,13,115.790,43.690,10.020,132,15,17,,
T,2022-08-31 10:01:35,47.46462737,19.14605091,13,115.712,43.690,10.130,119,13,17,,
T,2022-08-31 10:01:36,47.46456457,19.14614546,13,115.420,43.689,10.020,126,13,17,,
T,2022-08-31 10:01:37,47.46450811,19.14625017,13,114.557,43.689,9.960,126,12,17,,
T,2022-08-31 10:01:38,47.46451408,19.14640734,13,115.891,43.689,10.590,110,14,17,,
T,2022-08-31 10:01:39,47.46450111,19.14652596,13,116.865,43.689,9.760,110,15,17,,
T,2022-08-31 10:01:40,47.46445825,19.14665055,13,118.829,43.689,10.090,113,15,17,,
T,2022-08-31 10:01:41,47.46443029,19.14674382,13,119.137,43.688,9.240,114,15,17,,
T,2022-08-31 10:01:42,47.46434572,19.14683317,13,118.599,43.688,9.720,123,15,16,,
T,2022-08-31 10:01:43,47.46435726,19.14701393,12,118.981,43.688,10.360,108,15,17,,
T,2022-08-31 10:01:44,47.46433985,19.14712102,12,122.007,43.688,9.490,109,14,17,,
T,2022-08-31 10:01:45,47.46431180,19.14723553,12,118.196,43.688,9.930,111,13,17,,
T,2022-08-31 10:01:46,47.46426722,19.14733350,11,118.928,43.688,9.570,111,13,17,,
T,2022-08-31 10:01:47,47.46423363,19.14746010,11,120.714,43.687,9.680,112,12,17,,
T,2022-08-31 10:01:48,47.46421593,19.14763041,12,121.635,43.687,10.710,108,12,17,,
T,2022-08-31 10:01:49,47.46420488,19.14776248,12,121.487,43.687,9.850,107,13,17,,
T,2022-08-31 10:01:50,47.46418646,19.14787555,12,122.791,43.687,9.850,104,15,17,,
T,2022-08-31 10:01:51,47.46416560,19.14797563,12,123.171,43.687,9.200,105,15,17,,
T,2022-08-31 10:01:52,47.46414509,19.14812601,13,121.840,43.686,10.330,105,15,17,,
T,2022-08-31 10:01:53,47.46409530,19.14822751,11,121.799,43.686,9.350,111,15,17,,
T,2022-08-31 10:01:54,47.46405430,19.14830696,11,121.672,43.686,9.060,111,14,17,,
T,2022-08-31 10:01:55,47.46402106,19.14840930,11,122.082,43.686,9.230,114,14,18,,
T,2022-08-31 10:01:56,47.46398907,19.14851802,11,123.223,43.686,8.910,110,13,18,,
T,2022-08-31 10:01:57,47.46395993,19.14862276,11,122.907,43.686,8.930,110,13,18,,
T,2022-08-31 10:01:58,47.46393279,19.14870929,11,123.624,43.686,7.650,110,13,17,,
T,2022-08-31 10:01:59,47.46390408,19.14880467,11,125.681,43.685,7.610,107,12,17,,
T,2022-08-31 10:02:00,47.46387743,19.14888513,11,124.578,43.685,7.090,110,13,17,,
T,2022-08-31 10:02:01,47.46386235,19.14897704,11,125.942,43.685,7.150,112,13,17,,
T,2022-08-31 10:02:02,47.46383433,19.14906883,11,126.773,43.685,7.360,108,13,19,,
T,2022-08-31 10:02:03,47.46379506,19.14915608,12,126.681,43.685,7.400,111,15,19,,
T,2022-08-31 10:02:04,47.46375860,19.14927166,12,126.720,43.685,8.290,111,16,19,,
T,2022-08-31 10:02:05,47.46375212,19.14928967,12,127.139,43.685,3.730,108,17,19,,
T,2022-08-31 10:02:06,47.46374021,19.14933248,11,126.421,43.685,3.630,114,17,19,,
T,2022-08-31 10:02:07,47.46374254,19.14934843,11,124.981,43.685,2.490,110,17,19,,
T,2022-08-31 10:02:08,47.46372291,19.14941744,11,125.112,43.684,5.840,102,17,21,,
T,2022-08-31 10:02:09,47.46371523,19.14948466,11,125.276,43.684,4.220,107,17,21,,
T,2022-08-31 10:02:10,47.46370374,19.14954675,12,127.552,43.684,3.620,118,17,22,,
T,2022-08-31 10:02:11,47.46368497,19.14957057,12,128.434,43.684,2.670,140,17,22,,
T,2022-08-31 10:02:12,47.46367088,19.14961745,12,127.849,43.684,3.330,125,15,23,,
T,2022-08-31 10:02:13,47.46364726,19.14964361,13,127.679,43.684,2.920,145,15,23,,
T,2022-08-31 10:02:14,47.46363166,19.14966132,13,127.195,43.684,2.480,165,14,23,,
T,2022-08-31 10:02:15,47.46361174,19.14967970,14,127.688,43.684,2.530,146,13,22,,
T,2022-08-31 10:02:16,47.46361327,19.14968534,14,127.151,43.684,1.630,151,12,22,,
T,2022-08-31 10:02:17,47.46361132,19.14969283,14,127.027,43.684,0.650,155,11,22,,
T,2022-08-31 10:02:18,47.46361575,19.14965287,14,126.208,43.684,0.540,195,11,22,,
T,2022-08-31 10:02:19,47.46360571,19.14965782,14,126.182,43.684,0.450,125,11,22,,
T,2022-08-31 10:02:20,47.46360470,19.14965407,14,125.486,43.684,0.220,161,12,22,,
T,2022-08-31 10:02:21,47.46360095,19.14965269,14,125.060,43.684,0.000,,13,23,,
T,2022-08-31 10:02:22,47.46360063,19.14965416,14,124.173,43.684,0.550,107,14,23,,
T,2022-08-31 10:02:23,47.46360542,19.14965903,14,124.097,43.684,0.820,62,15,23,,
T,2022-08-31 10:02:24,47.46361051,19.14966655,14,123.637,43.684,0.610,77,14,22,,
T,2022-08-31 10:02:25,47.46361425,19.14966736,14,124.354,43.684,0.160,69,14,22,,
T,2022-08-31 10:02:26,47.46361794,19.14966326,14,124.970,43.684,0.370,130,13,22,,
T,2022-08-31 10:02:27,47.46361901,19.14966038,14,125.078,43.684,0.530,247,11,22,,
T,2022-08-31 10:02:28,47.46361985,19.14966004,14,126.456,43.684,0.760,170,10,22,,
T,2022-08-31 10:02:29,47.46362163,19.14966014,14,126.454,43.684,0.250,150,11,20,,
T,2022-08-31 10:02:30,47.46362661,19.14966173,14,125.698,43.684,0.550,119,12,19,,
T,2022-08-31 10:02:31,47.46363484,19.14966174,14,125.068,43.684,0.310,296,11,18,,
T,2022-08-31 10:02:32,47.46366165,19.14965290,13,127.500,43.684,0.000,,12,17,,
T,2022-08-31 10:02:33,47.46367987,19.14964933,13,127.626,43.684,0.000,,12,16,,
