type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-01-23 12:59:45,47.69697103,17.63625981,3.80,109.096,44.140,10.130,238,21,29,,
T,2025-01-23 12:59:46,47.69692213,17.63614230,3.80,108.961,44.140,10.290,239,23,29,,
T,2025-01-23 12:59:47,47.69687045,17.63602723,3.80,108.844,44.140,10.440,236,22,29,,
T,2025-01-23 12:59:48,47.69681283,17.63591862,3.80,108.703,44.140,10.370,231,22,29,,
T,2025-01-23 12:59:49,47.69674946,17.63581776,3.80,108.449,44.140,10.370,226,24,29,,
T,2025-01-23 12:59:50,47.69668188,17.63571960,3.80,108.337,44.141,10.400,224,25,29,,
T,2025-01-23 12:59:51,47.69661114,17.63562584,3.80,108.047,44.141,10.730,221,23,29,,
T,2025-01-23 12:59:52,47.69653882,17.63553623,3.81,107.875,44.141,11.030,220,21,29,,
T,2025-01-23 12:59:53,47.69646080,17.63544326,3.80,107.828,44.141,10.800,219,24,29,,
T,2025-01-23 12:59:54,47.69638561,17.63535596,3.80,108.027,44.141,10.530,219,23,29,,
T,2025-01-23 12:59:55,47.69631341,17.63527049,3.80,107.945,44.141,10.520,219,23,29,,
T,2025-01-23 12:59:56,47.69623607,17.63517887,3.80,107.830,44.142,10.840,219,23,29,,
T,2025-01-23 12:59:57,47.69616090,17.63508535,3.80,107.916,44.142,11.100,220,23,29,,
T,2025-01-23 12:59:58,47.69608494,17.63498478,3.80,107.790,44.142,11.530,222,25,29,,
T,2025-01-23 12:59:59,47.69601054,17.63487440,3.80,107.639,44.142,11.910,227,24,29,,
T,2025-01-23 13:00:00,47.69593993,17.63475404,3.80,107.464,44.142,12.260,232,22,29,,
T,2025-01-23 13:00:01,47.69587226,17.63461766,3.80,107.339,44.143,12.460,236,24,29,,
T,2025-01-23 13:00:02,47.69581143,17.63447829,3.80,107.446,44.143,12.610,239,27,29,,
T,2025-01-23 13:00:03,47.69575299,17.63433286,3.80,107.365,44.143,12.710,241,25,29,,
T,2025-01-23 13:00:04,47.69569802,17.63418110,3.81,107.477,44.143,12.680,243,27,29,,
T,2025-01-23 13:00:05,47.69564606,17.63403282,3.80,107.639,44.143,12.530,243,24,29,,
T,2025-01-23 13:00:06,47.69559252,17.63387963,3.83,107.452,44.143,13.010,244,24,29,,
T,2025-01-23 13:00:07,47.69554002,17.63372543,3.81,107.210,44.143,13.050,244,24,29,,
T,2025-01-23 13:00:08,47.69549061,17.63357003,3.86,107.040,44.143,12.920,245,21,29,,
T,2025-01-23 13:00:09,47.69543957,17.63341489,3.83,107.133,44.144,12.820,245,22,29,,
T,2025-01-23 13:00:10,47.69539040,17.63326277,3.81,107.028,44.144,12.770,245,23,29,,
T,2025-01-23 13:00:11,47.69534074,17.63310917,3.81,107.073,44.144,12.840,245,24,29,,
T,2025-01-23 13:00:12,47.69529097,17.63294931,3.84,107.061,44.144,12.840,245,21,29,,
T,2025-01-23 13:00:13,47.69524273,17.63279782,3.82,107.037,44.144,12.780,245,22,29,,
T,2025-01-23 13:00:14,47.69519279,17.63264407,3.80,106.706,44.144,12.770,245,24,29,,
T,2025-01-23 13:00:15,47.69514448,17.63249019,3.80,106.770,44.144,12.750,245,20,29,,
T,2025-01-23 13:00:16,47.69509580,17.63233726,3.80,106.822,44.144,12.740,245,17,29,,
T,2025-01-23 13:00:17,47.69504708,17.63218454,3.80,106.763,44.145,12.750,245,18,29,,
T,2025-01-23 13:00:18,47.69499727,17.63202845,3.80,106.726,44.145,12.770,245,18,29,,
T,2025-01-23 13:00:19,47.69494828,17.63187575,3.80,106.668,44.145,12.780,245,18,29,,
T,2025-01-23 13:00:20,47.69489715,17.63171833,3.81,106.411,44.145,12.810,245,21,29,,
T,2025-01-23 13:00:21,47.69484908,17.63157106,3.80,106.322,44.145,12.700,245,21,29,,
T,2025-01-23 13:00:22,47.69479943,17.63141646,3.80,106.306,44.145,12.610,245,20,29,,
T,2025-01-23 13:00:23,47.69475103,17.63126812,3.80,106.416,44.145,12.270,245,21,29,,
T,2025-01-23 13:00:24,47.69471070,17.63113783,3.80,106.413,44.145,10.520,245,22,29,,
T,2025-01-23 13:00:25,47.69467390,17.63102026,3.80,106.504,44.145,8.630,245,22,29,,
T,2025-01-23 13:00:26,47.69464658,17.63093193,3.80,106.545,44.146,6.570,244,24,29,,
T,2025-01-23 13:00:27,47.69462530,17.63086704,3.80,106.572,44.146,4.600,243,22,29,,
T,2025-01-23 13:00:28,47.69460870,17.63081652,3.80,106.682,44.146,3.670,243,22,29,,
T,2025-01-23 13:00:29,47.69459495,17.63077850,3.80,106.689,44.146,3.040,243,21,29,,
T,2025-01-23 13:00:30,47.69458400,17.63074671,3.80,106.673,44.146,2.420,242,22,29,,
T,2025-01-23 13:00:31,47.69457504,17.63071926,3.81,106.208,44.146,2.270,242,19,29,,
T,2025-01-23 13:00:32,47.69456311,17.63068875,3.80,106.497,44.146,3.160,240,17,29,,
T,2025-01-23 13:00:33,47.69454359,17.63063976,3.80,106.315,44.146,4.970,240,21,29,,
T,2025-01-23 13:00:34,47.69451789,17.63057160,3.80,106.327,44.146,6.400,241,21,29,,
T,2025-01-23 13:00:35,47.69449201,17.63049057,3.80,106.323,44.146,6.980,245,20,29,,
T,2025-01-23 13:00:36,47.69447330,17.63040166,3.83,106.253,44.146,6.860,255,21,29,,
T,2025-01-23 13:00:37,47.69447205,17.63031252,3.80,105.614,44.146,6.490,271,24,29,,
T,2025-01-23 13:00:38,47.69448620,17.63023413,3.80,105.232,44.146,5.970,288,24,29,,
T,2025-01-23 13:00:39,47.69451110,17.63016738,3.80,105.426,44.146,5.620,301,26,29,,
T,2025-01-23 13:00:40,47.69454713,17.63011237,3.80,105.757,44.146,5.930,317,27,29,,
T,2025-01-23 13:00:41,47.69459656,17.63006644,3.81,106.177,44.146,6.800,332,27,29,,
T,2025-01-23 13:00:42,47.69465909,17.63004310,3.82,106.166,44.145,7.600,351,26,29,,
T,2025-01-23 13:00:43,47.69473122,17.63004547,3.80,106.420,44.145,8.370,6,26,29,,
T,2025-01-23 13:00:44,47.69481085,17.63005773,3.80,106.648,44.145,8.790,8,23,29,,
T,2025-01-23 13:00:45,47.69488919,17.63007016,3.80,106.623,44.145,8.920,6,23,29,,
T,2025-01-23 13:00:46,47.69496688,17.63007801,3.80,106.515,44.145,8.610,3,22,29,,
T,2025-01-23 13:00:47,47.69504467,17.63008054,3.80,106.642,44.145,8.860,1,22,29,,
T,2025-01-23 13:00:48,47.69512590,17.63007541,3.80,106.717,44.144,9.140,357,22,29,,
T,2025-01-23 13:00:49,47.69520614,17.63006420,3.80,106.653,44.144,8.750,354,20,29,,
T,2025-01-23 13:00:50,47.69527106,17.63005312,3.81,107.027,44.144,6.450,352,23,29,,
T,2025-01-23 13:00:51,47.69532617,17.63004008,3.80,106.783,44.144,5.950,350,28,29,,
T,2025-01-23 13:00:52,47.69538231,17.63002246,3.80,106.977,44.144,6.390,348,26,29,,
T,2025-01-23 13:00:53,47.69544022,17.63000340,3.80,107.027,44.144,7.280,347,23,29,,
T,2025-01-23 13:00:54,47.69550707,17.62997888,3.80,107.056,44.143,7.670,346,24,29,,
T,2025-01-23 13:00:55,47.69556258,17.62995283,3.80,107.111,44.143,5.840,342,23,29,,
T,2025-01-23 13:00:56,47.69560551,17.62991471,3.79,106.743,44.143,5.410,325,24,29,,
T,2025-01-23 13:00:57,47.69563711,17.62984648,3.82,106.639,44.143,6.320,300,26,29,,
T,2025-01-23 13:00:58,47.69564450,17.62975820,3.82,106.556,44.143,7.080,273,25,29,,
T,2025-01-23 13:00:59,47.69563204,17.62966207,3.80,106.793,44.143,7.840,256,25,29,,
T,2025-01-23 13:01:00,47.69560749,17.62955315,3.82,106.994,44.143,8.760,251,22,29,,
T,2025-01-23 13:01:01,47.69558171,17.62943822,3.84,106.998,44.143,9.350,251,22,29,,
T,2025-01-23 13:01:02,47.69556142,17.62931805,3.80,107.037,44.143,9.380,254,18,29,,
T,2025-01-23 13:01:03,47.69554718,17.62919865,3.80,107.137,44.143,9.240,261,16,29,,
T,2025-01-23 13:01:04,47.69554335,17.62907781,3.80,106.986,44.143,9.100,270,18,29,,
T,2025-01-23 13:01:05,47.69555054,17.62895353,3.80,106.670,44.143,9.050,277,20,29,,
T,2025-01-23 13:01:06,47.69556180,17.62883290,3.81,106.623,44.143,9.320,279,19,29,,
T,2025-01-23 13:01:07,47.69557431,17.62871204,3.80,106.837,44.143,9.190,278,21,29,,
T,2025-01-23 13:01:08,47.69558375,17.62859161,3.80,107.107,44.143,8.770,276,22,29,,
T,2025-01-23 13:01:09,47.69558596,17.62847971,3.80,107.334,44.143,8.220,271,23,29,,
T,2025-01-23 13:01:10,47.69557977,17.62837458,3.80,107.578,44.143,7.770,264,24,29,,
T,2025-01-23 13:01:11,47.69556716,17.62827657,3.80,107.474,44.143,7.520,257,25,29,,
T,2025-01-23 13:01:12,47.69554728,17.62818649,3.80,107.734,44.143,6.920,250,24,29,,
T,2025-01-23 13:01:13,47.69552562,17.62811504,3.80,107.892,44.143,5.020,244,25,29,,
T,2025-01-23 13:01:14,47.69550461,17.62806404,3.82,107.728,44.144,4.140,234,24,29,,
T,2025-01-23 13:01:15,47.69547610,17.62802632,3.83,107.801,44.144,4.590,217,23,29,,
T,2025-01-23 13:01:16,47.69543574,17.62800730,3.84,107.995,44.144,4.960,195,21,29,,
T,2025-01-23 13:01:17,47.69538909,17.62800255,3.80,107.926,44.144,4.970,182,23,29,,
T,2025-01-23 13:01:18,47.69535118,17.62800552,3.82,107.786,44.144,3.940,175,22,29,,
T,2025-01-23 13:01:19,47.69532225,17.62800792,3.82,107.870,44.144,2.480,175,22,29,,
T,2025-01-23 13:01:20,47.69530695,17.62800923,3.82,107.880,44.144,1.310,175,20,29,,
T,2025-01-23 13:01:21,47.69529982,17.62800898,3.84,108.053,44.144,0.430,176,21,29,,
T,2025-01-23 13:01:22,47.69529586,17.62800940,3.80,108.498,44.144,0.700,176,20,29,,
T,2025-01-23 13:01:23,47.69528136,17.62801128,3.84,108.638,44.144,2.260,177,23,29,,
T,2025-01-23 13:01:24,47.69525165,17.62801332,3.81,108.807,44.144,4.020,180,25,29,,
T,2025-01-23 13:01:25,47.69520579,17.62801678,3.83,108.909,44.144,5.810,180,24,29,,
T,2025-01-23 13:01:26,47.69514781,17.62801894,3.83,108.826,44.144,6.860,179,19,29,,
T,2025-01-23 13:01:27,47.69508245,17.62802329,3.80,108.815,44.145,7.680,175,18,29,,
T,2025-01-23 13:01:28,47.69501509,17.62803412,3.80,108.361,44.145,7.730,170,20,29,,
T,2025-01-23 13:01:29,47.69494186,17.62805871,3.80,109.034,44.145,7.930,165,21,29,,
T,2025-01-23 13:01:30,47.69487115,17.62808763,3.80,108.691,44.145,7.950,163,18,29,,
T,2025-01-23 13:01:31,47.69480470,17.62811255,3.80,108.324,44.145,7.890,166,18,29,,
T,2025-01-23 13:01:32,47.69473187,17.62813393,3.80,108.790,44.145,8.050,169,18,29,,
T,2025-01-23 13:01:33,47.69466087,17.62814865,3.80,109.211,44.146,8.030,173,19,29,,
T,2025-01-23 13:01:34,47.69458918,17.62815828,3.83,109.401,44.146,7.950,175,20,29,,
T,2025-01-23 13:01:35,47.69451798,17.62816680,3.80,109.077,44.146,7.870,176,22,29,,
T,2025-01-23 13:01:36,47.69444618,17.62817389,3.81,109.078,44.146,7.880,177,19,29,,
T,2025-01-23 13:01:37,47.69437567,17.62817956,3.80,108.865,44.146,7.460,178,20,29,,
T,2025-01-23 13:01:38,47.69431580,17.62818330,3.80,108.944,44.146,6.160,178,20,29,,
T,2025-01-23 13:01:39,47.69427039,17.62818699,3.85,109.195,44.146,4.450,178,16,29,,
T,2025-01-23 13:01:40,47.69423253,17.62819162,3.82,109.518,44.147,3.670,176,20,29,,
T,2025-01-23 13:01:41,47.69419937,17.62819750,3.84,110.167,44.147,3.360,172,22,29,,
T,2025-01-23 13:01:42,47.69417278,17.62820543,3.83,110.412,44.147,2.990,170,25,29,,
T,2025-01-23 13:01:43,47.69415519,17.62821131,3.88,110.369,44.147,2.210,167,22,29,,
T,2025-01-23 13:01:44,47.69413007,17.62822334,3.92,110.757,44.147,1.930,163,23,29,,
T,2025-01-23 13:01:45,47.69411239,17.62823747,3.80,110.727,44.147,2.240,156,23,29,,
T,2025-01-23 13:01:46,47.69408958,17.62826163,3.80,110.349,44.147,3.590,145,23,29,,
T,2025-01-23 13:01:47,47.69406006,17.62828894,3.80,110.910,44.147,4.140,147,23,29,,
T,2025-01-23 13:01:48,47.69402567,17.62830735,3.82,110.889,44.147,3.920,158,23,29,,
T,2025-01-23 13:01:49,47.69399534,17.62831621,3.81,111.196,44.147,3.030,168,24,29,,
T,2025-01-23 13:01:50,47.69397283,17.62832654,3.83,111.681,44.147,2.050,164,21,29,,
T,2025-01-23 13:01:51,47.69395634,17.62833794,3.83,112.012,44.147,1.820,154,20,29,,
T,2025-01-23 13:01:52,47.69394344,17.62835277,3.83,112.357,44.147,1.740,144,21,29,,
T,2025-01-23 13:01:53,47.69393680,17.62836990,3.83,112.852,44.147,1.470,123,22,28,,
T,2025-01-23 13:01:54,47.69393378,17.62838172,3.83,113.768,44.147,0.820,110,21,28,,
T,2025-01-23 13:01:55,47.69393107,17.62838877,3.80,114.192,44.147,0.430,98,22,28,,
T,2025-01-23 13:01:56,47.69392941,17.62838800,3.85,114.588,44.147,0.390,86,20,28,,
T,2025-01-23 13:01:57,47.69393123,17.62839519,3.80,114.610,44.147,0.460,84,21,28,,
T,2025-01-23 13:01:58,47.69393139,17.62838936,3.80,115.061,44.147,0.990,85,15,28,,
T,2025-01-23 13:01:59,47.69393196,17.62838214,3.80,115.574,44.147,0.890,84,14,28,,
T,2025-01-23 13:02:00,47.69392983,17.62837586,3.82,116.351,44.147,0.770,81,18,28,,
T,2025-01-23 13:02:01,47.69392832,17.62836922,3.83,116.948,44.147,0.700,81,20,28,,
T,2025-01-23 13:02:02,47.69392849,17.62836440,3.83,117.695,44.147,0.420,84,21,28,,
T,2025-01-23 13:02:03,47.69392730,17.62836443,3.80,117.520,44.147,0.000,,19,28,,
T,2025-01-23 13:02:04,47.69392734,17.62836685,3.80,117.724,44.147,0.580,85,22,28,,
T,2025-01-23 13:02:05,47.69393002,17.62837842,3.81,118.470,44.147,1.020,87,18,28,,
T,2025-01-23 13:02:06,47.69392994,17.62838996,3.81,118.558,44.147,0.950,86,17,28,,
T,2025-01-23 13:02:07,47.69393051,17.62839884,3.80,118.738,44.147,0.720,82,19,28,,
T,2025-01-23 13:02:08,47.69393035,17.62840236,3.80,118.954,44.147,0.170,80,16,28,,
T,2025-01-23 13:02:09,47.69393110,17.62840629,3.80,118.896,44.147,0.000,,17,28,,
T,2025-01-23 13:02:10,47.69393111,17.62840629,3.80,118.891,44.147,0.000,,16,28,,
T,2025-01-23 13:02:11,47.69393111,17.62840625,3.80,118.886,44.147,0.000,,17,28,,
T,2025-01-23 13:02:12,47.69393109,17.62840624,3.80,118.884,44.147,0.000,,19,27,,
T,2025-01-23 13:02:13,47.69393102,17.62840622,3.80,118.879,44.147,0.000,,17,27,,
